SKU_ID,Warehouse_ID,Current_Stock,Safety_Stock,Reorder_Point,Snapshot_Date,Lead_Time_Days,Inventory_Value
SKU0339,WH2,1157,211,286,1/12/2025,24,16296
SKU0209,WH6,640,104,486,7/15/2025,17,122832
SKU0180,WH5,1234,197,363,7/22/2024,2,220209
SKU0088,WH1,1483,154,139,5/20/2025,29,201005
SKU0357,WH4,961,281,129,1/30/2024,9,20975
SKU0091,WH4,355,231,111,7/30/2024,5,195646
SKU0151,WH1,691,213,276,2/23/2024,28,76679
SKU0462,WH2,1316,237,215,2/13/2024,3,293352
SKU0054,WH4,1020,180,202,9/20/2023,25,136504
SKU0247,WH5,1331,234,372,5/1/2024,23,101896
SKU0075,WH3,872,295,421,10/6/2023,16,35810
SKU0215,WH5,1319,84,223,9/9/2023,25,248494
SKU0008,WH7,214,149,122,2/4/2025,6,29325
SKU0268,WH8,1401,204,266,4/4/2025,28,238267
SKU0045,WH7,7,57,226,12/10/2025,2,38767
SKU0371,WH5,1166,165,382,5/11/2026,22,250377
SKU0441,WH3,1393,142,284,11/10/2023,22,29124
SKU0449,WH3,553,273,118,1/20/2025,18,101063
SKU0196,WH5,1110,133,271,7/6/2025,27,107276
SKU0357,WH4,611,106,221,7/7/2024,4,81337
SKU0260,WH4,1264,292,421,4/18/2026,24,219966
SKU0363,WH8,1138,123,387,3/28/2026,24,201130
SKU0446,WH7,1380,259,388,6/9/2024,27,122958
SKU0333,WH5,1035,168,270,1/8/2024,15,201227
SKU0415,WH8,563,82,352,2/15/2025,26,37997
SKU0310,WH6,1207,116,331,6/10/2024,22,74809
SKU0287,WH6,1361,267,378,12/28/2023,25,117596
SKU0160,WH7,951,132,113,7/18/2024,12,102608
SKU0424,WH7,985,280,307,4/28/2025,25,10561
SKU0260,WH3,57,283,453,3/27/2026,15,42632
SKU0359,WH5,1204,152,284,2/6/2025,25,247207
SKU0237,WH8,177,298,285,1/24/2025,10,145443
SKU0263,WH2,1243,179,395,12/13/2024,3,201722
SKU0440,WH2,681,263,399,8/3/2025,7,70673
SKU0313,WH2,1479,203,402,8/1/2023,26,142601
SKU0430,WH2,1277,200,439,3/16/2024,18,143363
SKU0118,WH3,224,291,463,12/12/2024,4,147048
SKU0433,WH2,461,210,145,8/9/2025,6,202574
SKU0306,WH2,1344,77,205,9/9/2025,17,262985
SKU0113,WH7,576,272,327,9/22/2023,24,52086
SKU0380,WH3,1338,180,215,9/15/2024,5,242069
SKU0433,WH1,346,230,152,11/11/2024,5,199516
SKU0254,WH4,1223,110,128,10/23/2023,24,153849
SKU0080,WH4,1481,219,350,11/7/2025,26,34940
SKU0230,WH7,1299,244,152,10/31/2024,25,42268
SKU0427,WH2,1214,115,236,2/8/2026,29,129786
SKU0065,WH2,1083,172,428,3/8/2025,29,213669
SKU0390,WH2,1124,224,380,8/23/2024,4,150503
SKU0342,WH1,832,142,146,2/22/2024,21,139706
SKU0286,WH5,88,95,470,4/20/2026,14,298841
SKU0328,WH1,1076,80,180,5/15/2024,16,189134
SKU0492,WH8,1113,107,426,11/12/2025,18,138105
SKU0451,WH3,63,64,371,1/12/2026,29,186621
SKU0438,WH4,1341,187,392,4/23/2024,28,249681
SKU0202,WH2,1297,156,477,11/21/2024,12,207789
SKU0281,WH4,137,135,373,5/8/2026,7,120074
SKU0170,WH1,774,297,283,9/24/2023,25,11829
SKU0380,WH2,585,293,181,9/20/2025,28,188238
SKU0328,WH4,197,147,235,7/20/2024,11,65524
SKU0127,WH5,643,278,212,2/15/2026,2,94903
SKU0445,WH8,551,91,156,12/27/2025,7,72089
SKU0166,WH8,744,153,444,1/3/2026,24,82374
SKU0036,WH7,474,234,119,1/19/2024,20,262012
SKU0041,WH3,380,250,412,10/21/2024,22,259446
SKU0303,WH2,54,63,472,12/17/2023,14,43456
SKU0240,WH2,284,133,484,2/3/2024,23,53058
SKU0471,WH5,1446,148,209,10/30/2023,8,40133
SKU0031,WH6,180,114,224,2/13/2025,14,137781
SKU0258,WH8,406,267,496,2/1/2025,5,189081
SKU0068,WH2,734,65,174,1/18/2026,7,91905
SKU0162,WH4,739,257,151,12/1/2025,26,145628
SKU0008,WH2,1212,219,457,9/26/2025,16,219774
SKU0056,WH6,676,255,196,1/12/2026,13,245254
SKU0096,WH6,1156,164,129,11/15/2023,22,200234
SKU0267,WH2,452,202,349,4/2/2026,19,267017
SKU0471,WH7,645,97,436,3/9/2025,26,291041
SKU0070,WH5,241,198,488,5/30/2024,7,129021
SKU0074,WH7,837,156,202,1/8/2025,28,180855
SKU0247,WH6,715,102,377,9/7/2023,6,60017
SKU0452,WH8,160,128,150,1/20/2025,13,268641
SKU0067,WH2,1421,179,481,11/12/2023,18,240907
SKU0140,WH2,671,54,306,11/9/2024,11,141085
SKU0445,WH2,448,260,173,1/26/2026,23,201402
SKU0257,WH5,498,282,457,10/24/2025,28,254983
SKU0206,WH5,592,188,228,11/11/2024,9,105095
SKU0348,WH6,543,269,145,4/19/2024,17,49599
SKU0011,WH4,482,285,178,5/22/2024,29,58021
SKU0030,WH5,1275,158,397,3/4/2025,16,224713
SKU0104,WH7,762,179,141,2/23/2026,24,281626
SKU0237,WH5,1083,146,448,4/5/2025,22,220547
SKU0130,WH6,834,198,419,3/19/2025,22,115494
SKU0252,WH8,975,220,178,11/24/2023,15,69337
SKU0134,WH8,919,205,118,1/27/2024,19,103412
SKU0152,WH2,335,89,241,7/18/2023,17,212428
SKU0206,WH4,73,258,114,11/8/2025,29,120017
SKU0292,WH2,395,125,278,9/16/2023,9,163053
SKU0130,WH8,917,218,310,3/31/2024,24,250936
SKU0451,WH4,1128,296,318,2/23/2025,2,213167
SKU0410,WH3,294,272,115,12/1/2023,8,171909
SKU0157,WH2,308,74,310,1/16/2026,5,147749
SKU0215,WH4,694,232,408,1/22/2025,7,298220
SKU0372,WH6,530,133,410,6/30/2025,16,106400
SKU0128,WH3,321,176,354,3/15/2025,12,264143
SKU0306,WH7,1173,105,122,8/17/2023,11,168401
SKU0263,WH8,1383,221,263,9/7/2024,8,240749
SKU0316,WH3,950,200,245,1/29/2026,15,97764
SKU0324,WH7,1283,119,400,9/4/2025,23,20092
SKU0254,WH1,845,172,443,6/12/2025,28,77305
SKU0335,WH8,90,193,188,9/6/2025,7,249246
SKU0151,WH8,595,244,339,12/11/2024,6,152429
SKU0108,WH1,639,290,335,1/2/2025,27,36089
SKU0488,WH1,1343,268,272,1/8/2024,21,21581
SKU0150,WH3,1446,188,106,10/19/2024,16,86712
SKU0127,WH7,381,180,296,4/7/2026,19,268440
SKU0232,WH4,729,200,460,11/15/2023,2,16040
SKU0327,WH7,280,287,315,8/8/2023,21,224907
SKU0306,WH6,1095,152,183,2/26/2025,29,114822
SKU0210,WH6,288,121,312,3/13/2025,12,295365
SKU0358,WH4,679,130,301,6/29/2024,2,27744
SKU0089,WH6,1056,251,476,9/19/2024,26,206371
SKU0048,WH5,1117,267,344,6/11/2024,18,13101
SKU0256,WH8,715,208,401,12/17/2025,28,275329
SKU0271,WH2,868,281,132,9/20/2024,27,35159
SKU0390,WH3,1131,198,473,5/20/2024,22,261063
SKU0493,WH5,315,203,370,2/9/2026,19,169788
SKU0059,WH3,1048,101,133,11/15/2023,7,226374
SKU0233,WH1,483,109,178,10/5/2023,25,204945
SKU0460,WH8,997,145,488,8/5/2025,19,32668
SKU0336,WH6,48,128,364,7/31/2025,8,226125
SKU0410,WH8,704,140,446,3/10/2026,16,19441
SKU0423,WH3,805,112,419,10/14/2023,16,221246
SKU0328,WH7,902,238,221,3/20/2026,5,171688
SKU0155,WH1,38,135,383,11/15/2024,27,104713
SKU0219,WH1,415,87,364,9/25/2024,21,255114
SKU0115,WH8,71,140,348,12/13/2023,7,175475
SKU0500,WH6,304,260,405,4/14/2026,28,172569
SKU0126,WH7,797,57,263,4/22/2025,9,256590
SKU0449,WH4,1116,155,364,5/1/2024,8,8594
SKU0427,WH8,833,176,350,9/21/2025,23,113600
SKU0425,WH1,434,177,130,8/23/2025,6,219769
SKU0189,WH8,477,76,334,4/6/2026,7,64344
SKU0237,WH5,112,214,400,6/27/2025,8,198916
SKU0288,WH2,1467,83,370,2/3/2024,10,30965
SKU0259,WH7,1449,206,344,2/3/2026,3,232788
SKU0222,WH8,299,236,165,9/4/2023,17,60372
SKU0251,WH4,1029,84,162,6/5/2024,3,223325
SKU0189,WH4,1327,299,218,8/18/2025,29,101780
SKU0145,WH6,56,154,209,8/6/2024,10,136381
SKU0137,WH4,1347,137,206,4/3/2026,7,159628
SKU0441,WH2,260,225,476,6/17/2025,10,10741
SKU0370,WH7,528,112,215,11/23/2025,27,198268
SKU0048,WH7,148,115,126,12/27/2023,9,235360
SKU0007,WH6,226,217,291,1/24/2025,28,232051
SKU0288,WH3,162,160,287,5/15/2025,9,51966
SKU0093,WH4,886,193,411,4/6/2026,6,19286
SKU0058,WH1,307,162,426,11/11/2023,15,177558
SKU0466,WH3,1171,114,497,12/29/2024,10,49501
SKU0111,WH4,994,175,287,4/19/2025,12,107412
SKU0133,WH8,1375,235,320,12/5/2024,3,149989
SKU0098,WH7,1305,84,375,11/9/2023,26,23063
SKU0295,WH4,442,246,458,4/22/2025,10,241397
SKU0143,WH5,644,252,406,7/31/2024,4,125930
SKU0114,WH5,153,266,488,3/6/2026,26,225720
SKU0326,WH5,547,165,171,4/14/2026,28,207631
SKU0232,WH6,518,249,277,2/10/2026,7,253431
SKU0364,WH4,231,238,298,5/19/2024,28,287714
SKU0032,WH7,602,192,187,3/25/2024,20,45164
SKU0437,WH4,7,280,441,7/28/2025,11,77260
SKU0443,WH5,405,116,247,8/19/2025,3,154211
SKU0387,WH1,775,77,489,8/2/2023,22,164593
SKU0153,WH5,665,141,227,5/4/2024,19,122096
SKU0057,WH8,544,126,235,11/1/2024,28,204812
SKU0487,WH4,1322,234,355,6/12/2024,9,112670
SKU0307,WH4,659,55,220,8/31/2025,25,272689
SKU0017,WH2,235,53,306,11/3/2023,24,160345
SKU0250,WH1,1351,165,121,9/5/2023,10,174857
SKU0175,WH3,882,150,134,10/30/2024,22,263392
SKU0382,WH1,1394,147,397,2/9/2025,18,249779
SKU0267,WH5,555,182,304,9/25/2023,3,135903
SKU0419,WH6,494,281,319,1/17/2024,10,195840
SKU0390,WH5,920,271,375,12/14/2023,3,235463
SKU0409,WH1,1320,218,192,5/5/2026,28,39501
SKU0401,WH6,818,161,424,6/14/2024,16,184181
SKU0439,WH2,19,124,486,9/10/2023,29,185308
SKU0362,WH8,1361,80,227,10/25/2025,4,210182
SKU0414,WH2,49,188,126,7/27/2025,22,97177
SKU0010,WH3,1031,113,424,5/4/2025,9,48424
SKU0412,WH5,678,239,475,11/14/2025,27,142389
SKU0195,WH4,845,85,375,4/20/2026,29,43479
SKU0439,WH3,1316,293,122,12/10/2024,8,60282
SKU0210,WH1,1141,175,323,4/9/2026,27,10732
SKU0080,WH2,53,61,111,9/30/2024,14,74825
SKU0490,WH8,1343,137,340,11/11/2025,13,188346
SKU0128,WH3,967,132,404,11/25/2025,20,120586
SKU0250,WH6,595,276,451,12/13/2024,14,297704
SKU0154,WH4,557,178,307,8/12/2025,22,63283
SKU0467,WH2,1375,55,254,7/29/2023,18,174189
SKU0337,WH6,281,243,164,7/26/2024,26,91538
SKU0297,WH4,869,107,406,12/30/2024,29,7659
SKU0061,WH4,671,69,432,8/9/2023,16,96402
SKU0377,WH2,430,170,330,10/25/2024,15,82478
SKU0185,WH4,559,155,394,5/17/2024,24,294263
SKU0301,WH3,777,61,115,2/9/2024,20,6157
SKU0028,WH2,715,59,104,9/24/2025,4,121927
SKU0404,WH2,794,97,221,1/5/2024,19,292166
SKU0038,WH2,891,152,270,1/19/2025,18,124358
SKU0350,WH5,9,176,156,9/16/2024,21,40102
SKU0141,WH5,824,57,196,2/27/2024,26,124156
SKU0397,WH7,141,211,375,10/21/2025,6,46125
SKU0032,WH8,1228,52,329,5/12/2026,24,118553
SKU0091,WH2,275,98,451,7/20/2024,24,153104
SKU0151,WH8,1431,196,275,6/27/2024,12,219313
SKU0055,WH6,399,261,277,8/14/2024,15,230474
SKU0165,WH3,345,163,101,10/7/2024,21,207262
SKU0096,WH4,1220,287,239,8/10/2025,8,176913
SKU0400,WH3,989,216,469,1/22/2024,24,293664
SKU0267,WH8,173,236,152,2/10/2026,24,31363
SKU0084,WH5,661,116,111,10/2/2025,28,69948
SKU0011,WH4,1318,119,261,4/3/2024,22,135320
SKU0369,WH5,44,288,204,5/6/2025,22,64134
SKU0409,WH7,1245,83,261,10/26/2025,27,134056
SKU0109,WH6,1496,195,367,5/2/2025,19,116865
SKU0036,WH4,401,199,116,11/3/2024,29,108766
SKU0238,WH2,136,101,361,4/10/2025,6,245200
SKU0173,WH2,17,272,129,6/10/2024,3,209677
SKU0308,WH8,1471,60,185,9/20/2023,19,267472
SKU0163,WH2,1174,243,442,7/28/2025,10,200965
SKU0025,WH4,1163,237,307,9/13/2025,4,289482
SKU0130,WH1,74,73,334,11/26/2025,7,249003
SKU0434,WH2,768,56,381,2/26/2026,8,46133
SKU0027,WH3,1216,296,210,9/22/2024,16,14344
SKU0434,WH2,1284,120,395,5/30/2024,5,224516
SKU0036,WH5,794,101,258,9/15/2025,23,41188
SKU0147,WH2,1478,137,401,8/8/2025,24,170463
SKU0362,WH2,1079,292,166,4/25/2026,7,243047
SKU0282,WH1,209,81,443,3/9/2024,5,8218
SKU0417,WH1,238,101,190,9/20/2024,21,212812
SKU0388,WH5,1340,288,223,2/4/2025,20,282159
SKU0194,WH8,421,262,345,9/10/2023,6,212739
SKU0158,WH8,1411,258,455,1/8/2024,13,119203
SKU0201,WH6,808,81,334,4/15/2026,28,140014
SKU0489,WH3,772,221,224,10/6/2024,2,35717
SKU0066,WH3,934,74,167,3/23/2025,8,237184
SKU0184,WH4,1448,285,204,1/17/2025,10,76449
SKU0221,WH1,1426,100,158,3/22/2026,4,179490
SKU0246,WH7,1392,224,309,11/22/2024,11,265431
SKU0266,WH5,195,146,395,2/28/2025,12,15586
SKU0424,WH7,1041,258,254,3/22/2025,25,214179
SKU0072,WH2,168,210,329,1/10/2025,22,158004
SKU0313,WH3,1252,265,239,10/14/2023,3,34738
SKU0305,WH4,1204,295,258,1/15/2025,16,93571
SKU0194,WH4,539,168,255,8/18/2024,29,143240
SKU0349,WH7,400,87,211,2/8/2024,2,127723
SKU0275,WH2,1232,290,199,7/17/2024,27,10639
SKU0405,WH4,878,213,381,12/28/2025,16,237599
SKU0456,WH7,1434,231,340,1/18/2026,14,125956
SKU0312,WH1,666,129,112,4/19/2026,27,27822
SKU0496,WH5,384,74,396,4/5/2025,10,264900
SKU0189,WH7,922,119,387,2/23/2026,22,267050
SKU0237,WH1,1058,204,377,5/2/2025,21,132577
SKU0152,WH5,559,279,219,8/2/2023,18,45027
SKU0480,WH6,945,124,209,3/21/2025,28,31712
SKU0399,WH8,125,78,476,10/29/2025,11,209809
SKU0006,WH8,704,143,454,8/7/2025,2,159848
SKU0210,WH2,154,228,179,3/30/2024,10,101884
SKU0299,WH8,404,277,405,8/15/2025,29,42930
SKU0077,WH1,807,76,102,12/31/2024,27,171541
SKU0453,WH7,1361,120,337,3/1/2026,20,114706
SKU0044,WH2,836,51,194,3/15/2024,7,140577
SKU0109,WH8,1464,58,371,7/15/2024,21,263342
SKU0128,WH3,424,164,468,4/7/2026,26,223873
SKU0080,WH4,1489,137,421,1/10/2026,20,236747
SKU0020,WH6,618,205,395,2/12/2024,13,262596
SKU0259,WH5,172,160,185,10/22/2025,12,117954
SKU0389,WH4,1030,223,283,1/2/2024,15,85826
SKU0359,WH2,273,196,177,4/13/2026,26,76165
SKU0169,WH7,1496,64,113,10/23/2024,13,234987
SKU0458,WH8,1344,51,417,12/19/2024,14,27150
SKU0465,WH4,1214,98,210,2/15/2025,8,67479
SKU0415,WH5,521,191,168,8/9/2025,4,220546
SKU0094,WH2,8,195,254,1/16/2025,8,105984
SKU0334,WH5,467,123,402,5/31/2024,17,249204
SKU0462,WH3,1432,55,423,1/28/2026,2,82369
SKU0175,WH7,1499,272,186,2/3/2024,16,121279
SKU0093,WH8,1334,70,173,11/8/2024,13,293616
SKU0197,WH7,399,72,322,9/7/2023,12,192122
SKU0004,WH5,403,194,244,8/28/2023,2,198027
SKU0352,WH4,125,88,206,8/27/2023,4,84920
SKU0155,WH1,858,112,330,6/28/2024,23,257386
SKU0097,WH2,533,99,126,8/8/2025,12,256829
SKU0208,WH3,101,147,203,12/19/2025,7,59591
SKU0455,WH1,1030,248,406,9/16/2025,23,275390
SKU0205,WH8,1219,55,158,1/20/2025,14,204553
SKU0114,WH1,1123,114,178,4/20/2026,19,285720
SKU0122,WH8,947,195,251,2/3/2025,29,277268
SKU0471,WH8,888,84,198,12/8/2024,15,32271
SKU0071,WH1,678,156,240,4/21/2026,15,204369
SKU0294,WH2,925,96,497,8/30/2024,27,248675
SKU0489,WH2,676,116,169,2/18/2024,6,12456
SKU0208,WH7,36,114,151,11/12/2025,13,232896
SKU0087,WH7,904,180,195,8/6/2025,4,17310
SKU0232,WH1,1110,259,312,11/6/2023,12,128799
SKU0484,WH7,732,64,376,8/12/2025,2,87676
SKU0340,WH5,1204,172,257,12/9/2023,17,170582
SKU0407,WH5,682,191,153,9/24/2025,8,217222
SKU0048,WH1,1220,86,313,4/24/2025,4,113696
SKU0462,WH7,608,295,478,5/22/2024,23,134494
SKU0292,WH8,359,66,286,9/29/2023,4,205256
SKU0046,WH5,1122,269,402,7/4/2025,18,126369
SKU0260,WH1,1390,164,293,1/4/2026,19,126289
SKU0319,WH2,1328,65,356,3/1/2024,16,123156
SKU0162,WH6,1433,78,187,6/21/2024,24,225111
SKU0338,WH5,1057,196,279,4/10/2024,22,8214
SKU0469,WH7,685,265,376,8/19/2025,7,113951
SKU0413,WH3,730,69,287,11/13/2024,4,145460
SKU0215,WH2,437,141,459,11/16/2025,17,268591
SKU0054,WH6,37,198,223,9/16/2025,10,251753
SKU0465,WH1,1142,200,275,9/21/2024,4,79408
SKU0491,WH3,113,247,173,8/22/2025,21,299937
SKU0446,WH6,648,165,239,12/12/2025,18,34387
SKU0370,WH3,1393,176,215,2/18/2024,16,28591
SKU0275,WH8,57,121,358,2/5/2025,11,25314
SKU0212,WH2,700,160,473,5/15/2025,19,285947
SKU0119,WH3,504,188,165,1/3/2026,28,115043
SKU0413,WH6,632,104,233,7/6/2025,2,105649
SKU0317,WH8,1301,238,353,4/27/2025,29,262120
SKU0123,WH5,909,86,422,8/14/2023,6,44138
SKU0087,WH3,715,187,349,11/19/2025,2,138425
SKU0283,WH3,809,66,172,3/10/2024,5,7200
SKU0018,WH4,537,125,376,5/21/2024,12,227804
SKU0092,WH3,89,99,260,12/18/2023,27,117052
SKU0246,WH3,432,164,215,10/5/2025,14,131320
SKU0009,WH5,1312,66,356,12/31/2025,11,72680
SKU0345,WH3,22,151,221,11/4/2025,13,163391
SKU0499,WH3,1174,92,420,2/20/2024,22,234022
SKU0211,WH6,974,203,464,1/29/2025,25,204902
SKU0360,WH2,1293,201,426,12/6/2023,21,111754
SKU0091,WH4,362,243,139,7/19/2024,19,133279
SKU0273,WH3,770,83,418,12/5/2023,24,266099
SKU0128,WH1,90,273,151,1/9/2025,10,25904
SKU0325,WH4,364,290,259,5/28/2025,11,8869
SKU0197,WH5,231,137,397,12/1/2024,12,284754
SKU0247,WH3,309,290,337,11/1/2023,4,121574
SKU0233,WH8,443,271,128,1/22/2026,13,122017
SKU0285,WH6,516,255,401,10/23/2025,28,152108
SKU0034,WH2,385,107,165,11/6/2025,16,11553
SKU0296,WH2,294,173,401,11/9/2024,25,133787
SKU0214,WH5,535,135,198,6/19/2024,2,108948
SKU0158,WH7,734,175,127,1/25/2026,10,230975
SKU0028,WH5,212,142,337,5/19/2024,4,254135
SKU0300,WH1,1060,293,290,12/20/2023,8,99716
SKU0032,WH6,1269,291,379,9/4/2024,25,218927
SKU0293,WH5,5,133,128,9/8/2025,5,102211
SKU0049,WH8,1039,65,374,8/12/2024,3,148449
SKU0222,WH8,1255,193,258,3/9/2024,2,97922
SKU0226,WH5,197,249,450,10/10/2024,22,275245
SKU0062,WH4,1237,179,185,10/5/2024,9,223526
SKU0236,WH3,506,265,256,7/14/2023,15,296412
SKU0416,WH6,714,257,375,5/31/2024,13,254704
SKU0188,WH1,1380,241,167,9/24/2023,2,204584
SKU0421,WH7,711,257,273,3/6/2026,23,9330
SKU0264,WH1,1382,179,374,12/30/2025,15,208467
SKU0089,WH7,1020,91,234,6/16/2024,26,157005
SKU0044,WH6,378,289,269,10/11/2025,29,58078
SKU0119,WH7,58,53,499,8/20/2023,9,296854
SKU0354,WH1,982,59,279,8/28/2024,9,80953
SKU0019,WH3,319,164,388,12/12/2023,6,123214
SKU0383,WH5,1478,72,394,3/10/2026,26,265700
SKU0377,WH5,1316,255,398,9/15/2024,24,273767
SKU0254,WH4,1253,201,206,11/24/2024,24,75170
SKU0024,WH8,877,123,311,8/7/2025,29,10383
SKU0363,WH7,1240,272,224,8/18/2024,13,140995
SKU0095,WH4,1202,109,348,10/31/2025,6,192844
SKU0278,WH8,1257,267,487,6/27/2024,10,45223
SKU0067,WH1,1402,192,370,10/23/2023,17,226181
SKU0193,WH6,422,76,142,4/10/2025,28,244259
SKU0074,WH8,1191,141,385,1/5/2026,5,215450
SKU0198,WH3,893,262,394,11/2/2024,7,106855
SKU0298,WH5,874,127,206,9/25/2024,5,138098
SKU0374,WH3,450,56,398,12/18/2023,2,222680
SKU0431,WH6,106,88,113,10/12/2024,14,45535
SKU0061,WH8,190,247,297,10/11/2023,14,89056
SKU0071,WH7,308,84,185,9/17/2025,18,98511
SKU0329,WH7,504,193,463,8/3/2025,14,56801
SKU0417,WH5,1390,203,373,7/6/2024,26,84011
SKU0184,WH3,170,117,401,9/28/2024,12,288664
SKU0214,WH8,1210,238,434,6/7/2024,19,24735
SKU0077,WH3,1042,187,120,10/23/2025,16,58167
SKU0178,WH1,1422,154,327,6/11/2025,14,182750
SKU0295,WH4,1186,203,431,1/18/2024,24,74927
SKU0222,WH8,201,62,288,9/24/2025,13,182996
SKU0169,WH2,333,92,302,6/29/2025,5,277984
SKU0369,WH3,732,166,450,2/19/2024,25,272303
SKU0120,WH6,196,163,164,1/19/2026,2,298956
SKU0486,WH2,658,249,316,1/23/2026,2,61998
SKU0299,WH1,109,204,170,8/17/2023,13,299660
SKU0379,WH3,831,61,387,11/24/2023,22,71752
SKU0306,WH1,1246,236,206,12/18/2025,2,211626
SKU0159,WH2,219,219,134,11/18/2023,15,59224
SKU0379,WH5,1355,209,189,1/4/2024,2,122995
SKU0491,WH3,873,193,303,2/7/2025,10,78056
SKU0026,WH1,190,227,433,8/18/2024,27,88833
SKU0482,WH6,933,212,363,11/25/2025,17,153703
SKU0189,WH2,747,172,377,12/11/2023,13,57318
SKU0433,WH3,438,199,303,12/29/2025,23,299038
SKU0208,WH7,99,248,145,4/22/2026,17,173964
SKU0081,WH2,701,273,496,10/10/2025,10,76909
SKU0002,WH6,1042,140,388,5/9/2026,4,47738
SKU0346,WH7,605,131,344,2/26/2026,22,206440
SKU0252,WH5,647,218,356,4/5/2026,12,226108
SKU0110,WH3,158,295,191,4/22/2024,7,35203
SKU0262,WH1,513,96,166,11/24/2023,26,144522
SKU0230,WH1,1288,188,468,2/23/2026,25,10786
SKU0147,WH7,741,169,179,3/5/2026,29,241990
SKU0404,WH7,1382,292,225,8/10/2024,24,179322
SKU0073,WH7,129,152,109,7/14/2024,23,217701
SKU0194,WH1,153,293,484,7/20/2025,27,258596
SKU0229,WH1,609,56,362,11/8/2024,27,53082
SKU0414,WH3,990,112,465,12/19/2024,25,264570
SKU0161,WH5,1237,142,279,7/1/2024,21,111968
SKU0154,WH5,1164,177,213,7/14/2023,28,100457
SKU0062,WH1,692,288,167,11/15/2024,8,204974
SKU0304,WH7,209,245,231,9/18/2025,2,134819
SKU0121,WH6,410,159,412,7/29/2025,20,15736
SKU0100,WH8,635,66,444,1/7/2026,27,284979
SKU0143,WH7,1223,292,104,3/29/2026,7,26830
SKU0098,WH1,300,291,298,3/10/2024,29,136156
SKU0363,WH1,501,202,410,7/27/2023,4,215217
SKU0399,WH1,493,171,166,7/6/2024,24,110240
SKU0461,WH3,1065,108,454,4/20/2025,14,174922
SKU0058,WH5,1324,279,174,3/2/2024,28,276724
SKU0217,WH4,0,86,175,12/31/2023,28,81853
SKU0478,WH4,952,123,346,2/15/2025,28,227739
SKU0439,WH5,183,231,138,1/2/2025,11,47816
SKU0208,WH6,518,277,179,12/12/2023,25,44322
SKU0247,WH6,582,157,460,4/6/2024,25,215633
SKU0192,WH1,1286,160,298,12/30/2025,18,83677
SKU0423,WH4,516,257,109,3/2/2025,21,92490
SKU0238,WH3,1018,299,478,1/5/2024,6,288948
SKU0042,WH1,434,61,437,4/17/2024,10,165467
SKU0003,WH5,511,194,128,12/2/2024,3,214933
SKU0075,WH5,575,58,355,11/26/2025,3,107137
SKU0415,WH2,1074,284,354,12/9/2024,23,179464
SKU0135,WH3,1011,281,253,1/17/2025,18,106343
SKU0150,WH3,295,81,129,5/4/2024,19,263324
SKU0298,WH2,1095,288,208,4/3/2026,3,252962
SKU0444,WH6,670,131,164,4/18/2026,29,273437
SKU0360,WH2,1362,234,114,3/22/2026,10,16837
SKU0014,WH2,57,265,444,8/28/2024,9,222801
SKU0437,WH6,475,185,118,1/15/2025,11,261878
SKU0071,WH7,1048,156,127,11/15/2025,25,170094
SKU0240,WH7,504,210,452,6/18/2025,7,158356
SKU0413,WH6,1184,289,348,12/14/2024,9,92713
SKU0115,WH8,549,189,370,9/22/2024,23,282289
SKU0113,WH6,262,211,220,12/21/2025,4,164687
SKU0462,WH8,1209,244,433,3/6/2025,27,211324
SKU0119,WH7,1437,281,160,4/23/2026,11,276057
SKU0403,WH7,785,229,137,8/31/2023,6,66957
SKU0071,WH3,568,178,454,8/28/2025,3,206926
SKU0494,WH2,387,206,387,11/21/2024,26,39803
SKU0252,WH7,280,182,305,11/7/2023,24,180873
SKU0150,WH3,189,87,432,7/5/2024,14,298161
SKU0411,WH6,256,70,396,8/11/2025,16,65174
SKU0300,WH2,334,108,312,11/13/2024,2,178800
SKU0460,WH4,1315,275,303,2/13/2024,14,76143
SKU0378,WH6,333,169,498,7/16/2024,22,275494
SKU0417,WH5,294,143,315,11/17/2024,14,137169
SKU0457,WH3,521,69,311,4/16/2024,21,102662
SKU0014,WH1,504,144,418,8/12/2025,8,30835
SKU0274,WH1,906,265,100,1/24/2025,25,263612
SKU0466,WH2,948,92,497,8/29/2024,14,63407
SKU0434,WH8,767,281,229,7/25/2023,8,51673
SKU0457,WH7,783,111,107,9/25/2025,5,91123
SKU0235,WH8,822,214,110,7/17/2024,15,290928
SKU0107,WH7,1,51,119,7/16/2025,28,280262
SKU0199,WH2,735,240,143,1/9/2025,3,279117
SKU0481,WH3,259,123,414,9/20/2023,16,8902
SKU0170,WH4,292,92,116,4/10/2024,6,78575
SKU0289,WH1,1143,79,344,10/12/2024,4,81216
SKU0231,WH7,147,216,495,8/21/2023,17,36639
SKU0267,WH3,401,243,311,3/23/2024,18,258289
SKU0250,WH6,1224,278,429,6/8/2025,27,116426
SKU0321,WH1,677,52,376,9/13/2025,7,191200
SKU0459,WH5,1008,253,294,12/24/2024,4,41017
SKU0090,WH2,1169,148,231,12/17/2023,7,215997
SKU0327,WH6,29,178,315,5/2/2025,21,136494
SKU0162,WH3,1071,178,281,11/4/2025,23,297486
SKU0136,WH2,1113,78,328,4/10/2024,22,144381
SKU0320,WH3,1194,277,254,8/24/2024,2,89959
SKU0093,WH8,541,58,211,12/24/2023,17,51791
SKU0378,WH7,411,166,322,3/17/2026,24,36608
