SKU_ID,Warehouse_ID,Forecast_Qty,Actual_Demand,Month
SKU0479,WH2,439,55,Feb
SKU0113,WH4,490,333,Jan
SKU0045,WH4,425,400,Feb
SKU0013,WH5,386,242,Jun
SKU0391,WH2,184,254,Mar
SKU0030,WH1,146,255,Apr
SKU0124,WH6,284,319,Jan
SKU0377,WH8,59,413,Jun
SKU0389,WH8,388,189,Mar
SKU0076,WH3,227,400,Mar
SKU0351,WH4,249,364,Jan
SKU0170,WH3,377,405,Jun
SKU0239,WH1,315,130,Apr
SKU0278,WH4,152,57,Jan
SKU0373,WH8,236,127,Jun
SKU0022,WH6,100,315,May
SKU0065,WH4,154,391,Mar
SKU0150,WH5,402,406,May
SKU0008,WH7,324,129,Feb
SKU0145,WH6,278,247,Jun
SKU0176,WH4,154,353,Mar
SKU0229,WH4,355,137,Jun
SKU0283,WH7,106,487,Jun
SKU0063,WH7,65,303,Apr
SKU0362,WH3,444,99,Mar
SKU0270,WH4,145,96,May
SKU0226,WH7,243,206,Apr
SKU0353,WH6,63,407,Mar
SKU0389,WH5,293,58,Jun
SKU0298,WH4,87,290,Jan
SKU0216,WH7,117,115,Feb
SKU0452,WH3,173,276,May
SKU0149,WH2,289,374,Mar
SKU0281,WH1,147,103,Jun
SKU0345,WH2,239,449,May
SKU0404,WH2,243,441,Feb
SKU0427,WH2,372,71,May
SKU0470,WH7,338,192,Jan
SKU0032,WH4,106,170,Feb
SKU0226,WH1,129,205,Jan
SKU0339,WH6,58,462,Apr
SKU0254,WH6,281,81,Jun
SKU0001,WH8,59,321,Jan
SKU0017,WH3,329,82,May
SKU0086,WH2,360,469,May
SKU0166,WH1,371,216,Feb
SKU0357,WH2,406,483,Apr
SKU0337,WH4,474,404,Jan
SKU0362,WH4,264,63,May
SKU0466,WH6,399,344,May
SKU0041,WH4,487,248,Mar
SKU0487,WH1,485,69,Mar
SKU0496,WH5,250,99,Feb
SKU0267,WH7,480,216,Feb
SKU0333,WH6,198,313,Mar
SKU0328,WH6,392,428,May
SKU0224,WH4,72,79,Apr
SKU0056,WH7,51,296,Apr
SKU0065,WH2,353,389,Jun
SKU0173,WH3,389,280,Feb
SKU0012,WH6,190,197,Feb
SKU0116,WH1,78,77,Jun
SKU0188,WH8,80,375,Mar
SKU0396,WH4,119,487,Mar
SKU0188,WH6,58,453,Apr
SKU0495,WH7,182,200,Jan
SKU0355,WH5,126,122,May
SKU0263,WH1,457,88,Jan
SKU0083,WH4,294,339,May
SKU0472,WH2,456,199,Apr
SKU0006,WH1,258,137,Jan
SKU0035,WH5,201,362,Feb
SKU0257,WH1,106,224,Feb
SKU0040,WH3,469,67,Apr
SKU0367,WH5,129,313,Apr
SKU0380,WH8,172,366,Jan
SKU0168,WH8,354,463,Feb
SKU0109,WH8,298,171,Feb
SKU0492,WH2,364,482,Jun
SKU0281,WH1,285,249,Jan
SKU0391,WH6,63,496,Jun
SKU0464,WH4,470,482,Feb
SKU0056,WH2,398,92,Jan
SKU0417,WH2,111,142,Jan
SKU0257,WH5,92,194,Apr
SKU0151,WH1,191,377,Mar
SKU0478,WH1,356,476,Apr
SKU0128,WH6,301,488,Jan
SKU0135,WH8,447,495,Jan
SKU0382,WH2,242,294,Jun
SKU0483,WH7,76,327,Feb
SKU0438,WH8,483,322,Feb
SKU0285,WH8,489,299,Apr
SKU0102,WH8,183,117,Apr
SKU0454,WH1,266,197,Mar
SKU0100,WH2,181,462,May
SKU0352,WH8,449,223,Mar
SKU0265,WH6,69,447,Jan
SKU0020,WH1,148,464,Apr
SKU0084,WH1,379,80,Apr
SKU0443,WH8,248,308,Mar
SKU0476,WH4,380,71,Mar
SKU0094,WH1,338,175,Feb
SKU0047,WH8,162,230,Jun
SKU0058,WH6,111,103,Mar
SKU0197,WH3,379,76,Jan
SKU0111,WH4,144,465,Feb
SKU0274,WH5,493,336,Jun
SKU0262,WH3,260,421,Feb
SKU0199,WH1,113,216,Feb
SKU0003,WH7,162,495,Mar
SKU0180,WH7,313,106,May
SKU0357,WH8,101,372,May
SKU0061,WH3,226,152,Apr
SKU0204,WH8,288,367,Jun
SKU0383,WH4,372,396,Apr
SKU0289,WH3,436,338,Apr
SKU0216,WH3,163,109,Jun
SKU0276,WH8,274,463,Jan
SKU0218,WH2,262,446,May
SKU0357,WH1,146,197,Jun
SKU0196,WH5,244,185,Apr
SKU0095,WH7,333,125,Mar
SKU0306,WH4,134,454,Mar
SKU0217,WH7,466,190,Jan
SKU0158,WH5,89,295,May
SKU0113,WH2,160,79,Feb
SKU0401,WH3,337,98,Feb
SKU0159,WH5,350,235,May
SKU0360,WH4,242,351,Feb
SKU0142,WH5,207,51,May
SKU0417,WH6,257,452,Mar
SKU0078,WH4,254,332,Jan
SKU0303,WH6,430,184,Mar
SKU0363,WH1,369,227,Apr
SKU0486,WH4,362,268,Apr
SKU0211,WH3,176,358,Jun
SKU0230,WH6,86,123,Jan
SKU0491,WH4,179,346,Jan
SKU0184,WH2,81,189,Jan
SKU0465,WH5,347,450,Mar
SKU0481,WH8,289,361,Jan
SKU0014,WH2,158,126,Mar
SKU0029,WH4,439,169,Jun
SKU0006,WH7,420,70,Jun
SKU0152,WH6,388,378,Apr
SKU0028,WH5,194,278,Feb
SKU0356,WH8,260,319,Feb
SKU0312,WH8,90,413,Mar
SKU0387,WH5,356,71,Apr
SKU0102,WH2,239,442,Jun
SKU0388,WH2,82,55,May
SKU0166,WH5,50,462,May
SKU0032,WH5,487,171,Jun
SKU0243,WH6,239,221,Jun
SKU0182,WH1,208,65,May
SKU0444,WH6,204,275,Apr
SKU0373,WH5,91,349,Apr
SKU0201,WH8,105,334,Jan
SKU0170,WH4,237,70,May
SKU0493,WH1,203,115,Jun
SKU0304,WH3,199,121,Feb
SKU0332,WH1,466,341,Feb
SKU0178,WH7,145,180,May
SKU0360,WH1,467,490,Jun
SKU0186,WH5,472,290,Mar
SKU0226,WH4,301,354,Feb
SKU0353,WH1,188,90,Apr
SKU0293,WH7,108,278,Jun
SKU0379,WH8,341,141,Jun
SKU0361,WH6,131,483,May
SKU0367,WH4,123,63,Feb
SKU0441,WH7,467,456,Jun
SKU0023,WH1,103,161,Jan
SKU0091,WH6,199,371,Jan
SKU0330,WH4,72,217,Jun
SKU0320,WH4,163,198,Apr
SKU0336,WH4,316,270,Mar
SKU0218,WH6,426,274,Jan
SKU0376,WH6,436,348,Jun
SKU0310,WH3,348,479,Jun
SKU0287,WH6,300,481,Jun
SKU0044,WH6,218,246,Mar
SKU0498,WH2,124,335,Mar
SKU0184,WH6,71,473,Jan
SKU0494,WH5,200,347,Feb
SKU0388,WH5,138,73,Jun
SKU0227,WH6,99,258,Mar
SKU0034,WH6,347,364,Feb
SKU0334,WH2,297,242,May
SKU0425,WH3,164,103,May
SKU0116,WH5,173,364,Mar
SKU0301,WH6,143,283,Jan
SKU0193,WH5,201,431,Apr
SKU0142,WH7,306,384,Jan
SKU0319,WH5,273,365,Feb
SKU0010,WH3,445,87,Feb
SKU0418,WH7,69,435,Apr
SKU0078,WH4,153,242,Mar
SKU0436,WH7,150,441,May
SKU0063,WH2,82,60,Mar
SKU0317,WH6,461,475,Apr
SKU0056,WH1,219,293,Mar
SKU0127,WH7,266,232,Jan
SKU0069,WH3,448,474,Jan
SKU0371,WH3,227,278,Apr
SKU0322,WH4,456,180,Jan
SKU0443,WH3,177,188,Jan
SKU0446,WH2,241,365,Jun
SKU0068,WH3,210,187,May
SKU0306,WH5,159,189,Apr
SKU0016,WH5,82,434,Feb
SKU0488,WH6,106,345,Mar
SKU0363,WH4,308,88,Jun
SKU0080,WH6,89,65,Feb
SKU0267,WH3,198,421,Feb
SKU0302,WH4,115,404,May
SKU0196,WH5,227,458,May
SKU0302,WH4,125,461,Jan
SKU0448,WH2,195,301,Feb
SKU0300,WH1,148,476,Apr
SKU0366,WH4,362,312,Mar
SKU0429,WH4,135,385,Jan
SKU0233,WH8,399,386,Apr
SKU0198,WH1,128,422,Jan
SKU0392,WH8,209,301,Apr
SKU0092,WH4,97,206,Jan
SKU0308,WH1,157,252,Mar
SKU0454,WH4,410,131,Apr
SKU0234,WH2,472,171,Jan
SKU0230,WH5,206,381,Mar
SKU0287,WH6,338,240,Jun
SKU0229,WH5,205,188,Mar
SKU0228,WH8,243,434,Mar
SKU0203,WH4,90,176,Jan
SKU0080,WH6,158,333,Apr
SKU0363,WH6,173,168,May
SKU0437,WH2,63,95,May
SKU0168,WH3,164,387,Apr
SKU0373,WH8,415,52,Mar
SKU0288,WH1,105,191,Jan
SKU0386,WH3,456,216,Feb
SKU0012,WH3,60,74,Feb
SKU0032,WH3,375,212,Mar
SKU0396,WH7,171,335,Apr
SKU0158,WH8,409,473,Jan
SKU0291,WH4,363,144,Apr
SKU0046,WH1,297,171,Mar
SKU0275,WH6,176,280,Jan
SKU0065,WH3,482,444,Jun
SKU0453,WH7,254,115,May
SKU0125,WH8,88,88,Apr
SKU0500,WH7,364,333,Apr
SKU0111,WH4,281,241,Mar
SKU0273,WH7,415,280,Apr
SKU0154,WH6,67,180,Mar
SKU0477,WH6,229,426,Jun
SKU0180,WH3,413,133,Jun
SKU0452,WH1,263,123,Jun
SKU0396,WH5,53,269,May
SKU0419,WH8,339,424,Mar
SKU0028,WH3,126,418,Mar
SKU0343,WH5,51,311,Jan
SKU0055,WH8,307,213,Jun
SKU0337,WH2,289,436,Jun
SKU0279,WH6,67,136,Apr
SKU0305,WH7,440,69,Mar
SKU0090,WH6,394,293,Mar
SKU0379,WH8,175,170,Jan
SKU0489,WH1,475,490,Jan
SKU0262,WH3,445,101,Jun
SKU0055,WH4,74,314,Apr
SKU0172,WH5,283,154,Jan
SKU0010,WH1,244,124,Apr
SKU0415,WH6,492,373,Jun
SKU0499,WH3,236,355,Apr
SKU0167,WH7,77,183,Feb
SKU0121,WH4,480,92,Feb
SKU0397,WH3,124,361,Mar
SKU0186,WH6,409,66,Apr
SKU0026,WH6,173,337,Apr
SKU0075,WH6,314,316,Feb
SKU0466,WH2,255,284,Jun
SKU0331,WH5,453,203,Jan
SKU0357,WH5,302,195,Jan
SKU0019,WH5,82,79,Jan
SKU0130,WH6,70,241,Apr
SKU0153,WH6,496,412,Feb
SKU0130,WH8,443,209,Jun
SKU0370,WH1,168,106,May
SKU0067,WH6,92,111,Feb
SKU0383,WH7,461,440,Mar
SKU0347,WH7,195,438,Jan
SKU0326,WH3,172,299,Jan
SKU0310,WH6,118,375,Jun
SKU0215,WH3,90,191,Apr
SKU0050,WH3,349,388,Mar
SKU0465,WH2,484,152,Jun
SKU0063,WH2,403,351,Feb
SKU0098,WH5,86,61,Jun
SKU0298,WH5,108,432,Apr
SKU0108,WH2,346,132,May
SKU0393,WH4,203,99,Jan
SKU0191,WH8,421,413,May
SKU0338,WH5,338,384,Jun
SKU0343,WH7,151,122,Jan
SKU0336,WH6,234,474,Jan
SKU0077,WH5,469,57,Mar
SKU0289,WH3,318,308,Mar
SKU0377,WH4,90,357,Apr
SKU0006,WH7,464,383,Mar
SKU0318,WH7,156,188,Jan
SKU0014,WH7,72,97,Feb
SKU0473,WH6,178,189,Jan
SKU0489,WH2,103,294,Feb
SKU0230,WH3,275,356,Jun
SKU0310,WH8,153,53,Jun
SKU0355,WH6,296,163,Jun
SKU0200,WH8,408,194,Mar
SKU0097,WH5,270,420,May
SKU0123,WH6,133,334,May
SKU0102,WH3,322,159,Mar
SKU0184,WH4,447,456,Jun
SKU0078,WH1,456,111,May
SKU0377,WH8,497,177,Jun
SKU0109,WH3,346,128,Feb
SKU0228,WH6,374,189,May
SKU0427,WH5,347,97,Feb
SKU0260,WH1,460,466,Mar
SKU0363,WH2,323,446,Mar
SKU0323,WH3,300,400,May
SKU0081,WH5,70,215,Jan
SKU0337,WH1,470,170,Apr
SKU0466,WH1,275,293,May
SKU0273,WH7,106,264,Mar
SKU0289,WH1,340,254,Mar
SKU0054,WH5,125,163,Mar
SKU0453,WH6,366,227,Apr
SKU0357,WH3,402,430,Apr
SKU0285,WH1,149,317,Jan
SKU0412,WH8,180,264,Apr
SKU0139,WH2,457,331,Mar
SKU0171,WH7,168,400,May
SKU0033,WH1,498,268,Apr
SKU0035,WH5,306,162,Mar
SKU0343,WH1,233,399,May
SKU0173,WH2,214,114,Apr
SKU0086,WH2,285,52,Apr
SKU0454,WH2,313,185,Feb
SKU0320,WH2,456,428,Jun
SKU0232,WH1,216,303,Apr
SKU0480,WH5,481,139,Apr
SKU0453,WH2,59,207,Jan
SKU0458,WH3,419,348,Jun
SKU0210,WH8,203,447,Mar
SKU0260,WH6,293,66,Feb
SKU0307,WH8,346,422,Apr
SKU0338,WH6,124,248,Mar
SKU0318,WH3,154,473,Apr
SKU0283,WH4,211,243,Jan
SKU0062,WH8,395,441,Jan
SKU0120,WH6,195,297,Mar
SKU0446,WH4,287,183,May
SKU0314,WH8,339,451,Apr
SKU0276,WH1,113,280,May
SKU0245,WH3,182,371,Mar
SKU0329,WH3,286,179,Feb
SKU0358,WH4,329,493,Feb
SKU0313,WH6,132,173,Apr
SKU0017,WH2,442,436,Apr
SKU0293,WH7,418,270,Feb
SKU0167,WH1,246,162,Jan
SKU0391,WH3,297,312,Jun
SKU0210,WH4,271,224,Apr
SKU0124,WH4,195,79,Mar
SKU0016,WH2,167,84,Apr
SKU0348,WH5,324,364,Mar
SKU0393,WH5,186,495,Feb
SKU0145,WH6,216,480,Apr
SKU0273,WH6,108,424,Jan
SKU0495,WH6,458,322,Mar
SKU0323,WH7,135,358,Jan
SKU0286,WH7,462,466,Mar
SKU0352,WH7,387,368,May
SKU0192,WH3,144,174,Jun
SKU0111,WH8,219,475,Jan
SKU0042,WH4,291,225,Jun
SKU0385,WH2,453,111,Jan
SKU0326,WH8,283,148,Jun
SKU0486,WH5,432,312,Jan
SKU0162,WH5,346,164,Jan
SKU0336,WH2,275,280,Jan
SKU0060,WH1,57,232,Feb
SKU0154,WH2,294,278,Apr
SKU0163,WH6,321,215,Jan
SKU0423,WH1,250,395,Jun
SKU0199,WH4,406,374,May
SKU0344,WH4,414,294,Mar
SKU0292,WH1,77,88,Jun
SKU0366,WH3,291,462,Feb
SKU0121,WH8,162,383,Jun
SKU0337,WH6,261,206,Apr
SKU0070,WH4,287,158,Feb
SKU0356,WH6,312,408,Jun
SKU0273,WH7,413,279,Feb
SKU0041,WH6,276,488,Jun
SKU0369,WH3,223,256,Jun
SKU0324,WH6,66,109,May
SKU0439,WH2,101,301,Apr
SKU0275,WH7,297,243,May
SKU0115,WH2,270,53,May
SKU0090,WH4,464,69,Apr
SKU0190,WH5,288,407,Feb
SKU0331,WH3,392,484,Feb
SKU0043,WH8,275,259,Feb
SKU0096,WH2,400,283,May
SKU0217,WH3,63,247,Apr
SKU0160,WH5,234,104,Feb
SKU0186,WH2,251,95,Mar
SKU0482,WH6,301,96,May
SKU0280,WH1,231,135,Jan
SKU0190,WH6,499,125,Feb
SKU0048,WH4,147,375,May
SKU0444,WH3,230,447,Apr
SKU0358,WH6,193,259,Apr
SKU0488,WH2,358,438,Jan
SKU0111,WH4,299,337,Feb
SKU0232,WH7,423,427,Jan
SKU0491,WH6,159,395,Apr
SKU0033,WH7,249,290,Feb
SKU0293,WH8,320,219,Mar
SKU0296,WH3,316,473,Mar
SKU0497,WH6,140,400,Mar
SKU0181,WH3,362,453,Jan
SKU0413,WH3,394,350,Jun
SKU0118,WH6,472,189,Feb
SKU0212,WH6,115,474,Jun
SKU0343,WH5,318,291,Mar
SKU0235,WH8,228,287,Jun
SKU0349,WH2,262,187,Jun
SKU0037,WH3,387,422,Jan
SKU0061,WH8,239,435,Feb
SKU0415,WH5,462,489,Apr
SKU0306,WH2,57,193,Jun
SKU0099,WH4,197,94,Mar
SKU0229,WH5,168,480,Mar
SKU0091,WH3,177,218,Jan
SKU0286,WH2,150,349,Jun
SKU0146,WH7,273,431,Jan
SKU0201,WH2,250,419,Jun
SKU0377,WH8,335,376,Mar
SKU0005,WH7,491,235,Jun
SKU0274,WH2,356,232,Apr
SKU0193,WH4,197,262,Jan
SKU0372,WH2,343,330,Jan
SKU0212,WH6,300,317,Mar
SKU0062,WH6,264,451,Jan
SKU0308,WH2,57,498,Mar
SKU0334,WH6,169,384,Mar
SKU0230,WH3,498,487,Feb
SKU0432,WH6,183,369,Jan
SKU0126,WH4,221,240,Mar
SKU0149,WH8,178,64,Jan
SKU0071,WH6,498,425,Jun
SKU0079,WH6,94,118,May
SKU0261,WH8,445,258,May
SKU0489,WH6,127,404,May
SKU0112,WH6,437,439,Feb
SKU0006,WH8,348,206,Feb
SKU0112,WH7,74,459,May
SKU0405,WH5,395,297,Apr
SKU0254,WH4,433,124,Jun
SKU0257,WH1,317,412,Jan
SKU0166,WH6,259,178,Feb
SKU0133,WH6,343,462,Mar
SKU0318,WH6,156,253,Jun
SKU0138,WH1,361,448,Jan
SKU0176,WH4,307,351,Mar
SKU0323,WH4,61,241,Apr
SKU0060,WH4,242,470,Feb
SKU0356,WH7,388,488,Mar
SKU0170,WH4,480,361,May
SKU0437,WH4,290,123,Feb
SKU0073,WH6,299,194,Mar
SKU0027,WH2,156,256,Feb
SKU0201,WH2,422,304,Mar
SKU0150,WH1,475,163,May
SKU0427,WH2,432,249,Jun
SKU0294,WH3,362,490,May
SKU0080,WH2,216,327,Mar
SKU0160,WH4,246,184,Mar
SKU0057,WH3,165,122,Feb
SKU0283,WH3,480,308,Mar
SKU0382,WH5,374,487,May
SKU0200,WH8,390,233,Mar
SKU0023,WH4,294,241,Feb
SKU0320,WH3,243,314,Feb
SKU0086,WH1,216,124,Jun
SKU0354,WH1,233,99,Mar
SKU0248,WH8,220,120,Apr
SKU0399,WH8,80,362,Jan
SKU0234,WH4,438,57,May
SKU0058,WH3,307,424,Feb
SKU0421,WH4,105,358,Feb
SKU0304,WH6,97,124,Apr
SKU0262,WH1,312,468,Apr
SKU0259,WH8,485,162,Feb
SKU0465,WH3,89,226,Mar
SKU0063,WH5,80,201,Mar
SKU0429,WH5,488,127,May
SKU0112,WH6,171,312,Jan
SKU0326,WH1,120,345,Apr
SKU0336,WH6,108,228,Feb
SKU0475,WH5,209,469,Jun
SKU0077,WH1,78,211,Jun
SKU0336,WH1,239,379,May
SKU0036,WH6,328,406,May
SKU0101,WH5,151,230,Jan
SKU0031,WH4,249,430,Apr
SKU0132,WH5,258,116,Mar
SKU0277,WH4,154,210,Mar
SKU0449,WH6,427,407,Apr
SKU0143,WH8,280,385,May
SKU0366,WH6,269,295,May
SKU0276,WH7,133,291,May
SKU0452,WH2,259,409,Feb
SKU0220,WH2,192,371,Mar
SKU0426,WH2,344,155,Feb
SKU0006,WH8,89,359,Jan
SKU0243,WH5,439,302,Jun
SKU0435,WH1,214,370,Mar
SKU0165,WH6,322,246,Apr
SKU0003,WH1,484,345,May
SKU0110,WH1,447,385,Jan
SKU0381,WH5,277,497,Apr
SKU0464,WH5,441,159,Feb
SKU0215,WH7,412,187,Feb
SKU0348,WH4,121,63,May
SKU0131,WH6,266,174,Apr
SKU0365,WH3,227,100,Mar
SKU0288,WH3,210,268,May
SKU0164,WH6,480,434,Mar
SKU0334,WH8,300,330,Jun
SKU0130,WH3,334,171,Jun
SKU0081,WH4,325,71,Jan
SKU0163,WH3,481,85,May
SKU0484,WH6,193,332,Apr
SKU0169,WH6,488,287,Mar
SKU0025,WH4,286,70,May
SKU0101,WH6,449,464,Mar
SKU0424,WH6,308,183,Jan
SKU0058,WH6,74,357,Jan
SKU0421,WH1,470,396,Jan
SKU0223,WH2,179,385,Apr
SKU0466,WH3,308,185,Jan
SKU0017,WH5,413,111,Jan
SKU0185,WH8,375,272,Jun
SKU0311,WH1,385,443,May
SKU0046,WH7,240,164,Jun
SKU0432,WH2,401,473,Feb
SKU0123,WH6,364,257,May
SKU0007,WH6,108,84,Apr
SKU0489,WH8,488,331,Apr
SKU0359,WH3,335,123,Jun
SKU0022,WH6,145,377,Jan
SKU0382,WH3,209,369,Apr
SKU0213,WH5,267,414,Mar
SKU0447,WH7,410,303,Mar
SKU0301,WH6,449,265,Mar
SKU0417,WH5,278,309,May
SKU0425,WH6,470,120,Feb
SKU0210,WH5,382,181,Feb
SKU0057,WH3,58,154,Jun
SKU0479,WH3,362,65,Feb
SKU0121,WH5,374,413,May
SKU0318,WH8,241,318,May
SKU0008,WH5,98,276,Mar
SKU0373,WH7,456,227,Jan
SKU0327,WH8,496,372,Jun
SKU0390,WH8,396,465,May
SKU0472,WH3,218,52,Apr
SKU0135,WH1,351,401,Jun
SKU0488,WH5,245,144,Jan
SKU0485,WH4,226,281,Jun
SKU0221,WH6,66,87,Apr
SKU0215,WH5,169,244,Apr
SKU0302,WH6,307,344,Apr
SKU0011,WH7,115,234,Feb
SKU0026,WH4,133,104,Jan
SKU0360,WH8,187,460,May
SKU0314,WH2,125,65,Feb
SKU0265,WH3,402,437,May
SKU0001,WH6,377,355,May
SKU0318,WH8,185,280,Jan
SKU0316,WH1,346,351,Jun
SKU0029,WH5,268,172,Feb
SKU0298,WH5,389,475,Mar
SKU0348,WH3,402,354,Apr
SKU0419,WH6,87,391,Mar
SKU0147,WH3,395,477,Apr
SKU0143,WH7,421,465,Apr
SKU0311,WH1,294,121,Mar
SKU0415,WH6,117,351,May
SKU0207,WH8,338,395,Jun
SKU0231,WH7,200,301,Feb
SKU0494,WH2,235,298,Apr
SKU0168,WH5,387,253,Jun
SKU0309,WH3,391,342,Feb
SKU0176,WH3,163,51,Jan
SKU0151,WH8,294,246,Feb
SKU0282,WH7,419,386,Jan
SKU0286,WH8,162,240,Apr
SKU0428,WH6,369,188,May
SKU0217,WH2,89,301,May
SKU0206,WH3,272,195,Jun
SKU0111,WH1,222,226,May
SKU0245,WH5,410,265,Jun
SKU0117,WH5,434,261,Jan
SKU0093,WH2,257,191,Feb
SKU0465,WH1,491,455,Apr
SKU0054,WH6,221,455,May
SKU0064,WH6,468,166,Apr
SKU0077,WH6,241,130,Apr
SKU0412,WH1,421,74,Apr
SKU0297,WH8,102,449,Jan
SKU0406,WH7,194,344,Feb
SKU0206,WH4,286,79,May
SKU0255,WH8,446,276,Feb
SKU0491,WH3,118,326,May
SKU0467,WH1,124,121,Jan
SKU0165,WH2,392,220,Mar
SKU0449,WH7,322,270,Jan
SKU0222,WH3,148,272,Feb
SKU0230,WH5,473,238,May
SKU0484,WH1,385,282,Feb
SKU0170,WH8,339,153,Jun
SKU0064,WH6,100,452,Feb
SKU0196,WH1,156,69,Jan
SKU0337,WH2,488,480,Feb
SKU0449,WH8,304,329,Jan
SKU0476,WH6,264,113,Feb
SKU0273,WH4,345,453,Mar
SKU0341,WH3,440,387,Jun
SKU0133,WH5,260,409,Jun
SKU0285,WH3,339,114,Apr
SKU0155,WH1,285,376,Mar
SKU0343,WH6,169,330,May
SKU0047,WH4,469,395,Jan
SKU0248,WH4,89,411,Apr
SKU0296,WH2,195,234,Feb
SKU0385,WH5,285,380,Jun
SKU0263,WH1,249,466,Jan
SKU0157,WH4,329,282,May
SKU0287,WH1,160,122,Mar
SKU0305,WH4,283,494,Jun
SKU0125,WH3,279,477,Feb
SKU0330,WH4,208,432,May
SKU0298,WH2,488,494,Jan
SKU0016,WH6,258,224,May
SKU0015,WH3,137,128,Apr
SKU0128,WH6,446,337,Apr
SKU0160,WH4,151,262,Feb
SKU0330,WH1,494,285,May
SKU0219,WH7,279,410,Feb
SKU0326,WH7,456,437,Jan
SKU0483,WH4,76,370,May
SKU0268,WH8,139,256,Jan
SKU0270,WH2,346,463,Jan
SKU0107,WH7,348,419,Jun
SKU0072,WH3,200,395,May
SKU0267,WH2,444,51,Jan
SKU0019,WH8,300,353,Apr
SKU0362,WH5,68,311,Feb
SKU0378,WH5,425,116,Feb
SKU0007,WH3,440,119,Feb
SKU0346,WH7,262,339,Feb
SKU0144,WH8,416,180,Apr
SKU0218,WH3,141,424,May
SKU0136,WH7,417,342,May
SKU0142,WH2,428,231,Jan
SKU0401,WH7,240,391,Jan
SKU0084,WH2,159,279,Apr
SKU0434,WH6,280,327,Mar
SKU0420,WH7,352,417,May
SKU0115,WH1,202,435,Jan
SKU0446,WH2,264,183,Apr
SKU0471,WH2,62,215,Jun
SKU0140,WH7,299,373,Jun
SKU0095,WH6,236,490,May
SKU0215,WH8,486,183,Apr
SKU0494,WH7,491,83,May
SKU0039,WH8,177,400,Apr
SKU0118,WH2,87,282,Feb
SKU0275,WH6,192,357,Jun
SKU0295,WH3,385,183,Mar
SKU0106,WH1,348,369,Mar
SKU0432,WH5,303,177,May
SKU0043,WH3,424,364,Apr
SKU0183,WH5,350,89,Jun
SKU0207,WH3,164,65,May
SKU0010,WH3,81,115,Apr
SKU0496,WH8,342,59,Feb
SKU0146,WH1,122,387,May
SKU0199,WH8,338,207,Apr
SKU0308,WH2,103,210,Apr
SKU0365,WH3,329,117,Mar
SKU0048,WH2,437,88,Jan
SKU0210,WH2,50,53,Jan
SKU0141,WH3,112,369,Jan
SKU0106,WH2,337,149,Jun
SKU0206,WH3,498,74,Feb
SKU0434,WH5,228,64,Jun
SKU0359,WH2,187,183,Apr
SKU0316,WH1,415,118,Jan
SKU0361,WH2,70,125,May
SKU0386,WH4,64,220,Feb
SKU0441,WH3,385,484,May
SKU0435,WH4,478,448,Feb
SKU0189,WH1,101,232,Jun
SKU0070,WH6,314,436,May
SKU0291,WH6,53,187,Jan
SKU0234,WH6,260,73,Feb
SKU0196,WH2,77,424,Apr
SKU0195,WH5,267,347,Feb
SKU0057,WH4,169,133,Jan
SKU0286,WH7,478,298,Mar
SKU0267,WH5,302,115,Apr
SKU0407,WH1,225,255,Jun
SKU0378,WH8,414,187,Jan
SKU0305,WH8,285,474,Feb
SKU0294,WH7,302,198,Jan
SKU0164,WH4,159,230,Feb
SKU0472,WH1,474,246,Feb
SKU0198,WH4,76,106,Apr
SKU0221,WH6,152,453,Feb
SKU0256,WH3,69,417,Mar
SKU0214,WH8,208,327,Jan
SKU0265,WH2,445,99,Jan
SKU0118,WH4,266,249,Feb
SKU0331,WH1,403,185,Feb
SKU0020,WH3,359,257,Apr
SKU0201,WH6,412,445,Apr
SKU0164,WH7,176,268,Feb
SKU0051,WH1,98,334,May
SKU0403,WH7,148,175,Jun
SKU0476,WH4,168,215,Feb
SKU0331,WH8,433,154,Jun
SKU0481,WH2,473,123,Jun
SKU0024,WH1,152,203,Mar
SKU0116,WH5,353,443,Jan
SKU0421,WH7,427,416,May
SKU0354,WH3,478,234,May
SKU0246,WH1,141,356,May
SKU0122,WH3,470,330,Jan
SKU0332,WH7,139,98,Apr
SKU0016,WH7,460,298,May
SKU0158,WH6,198,123,Jun
SKU0139,WH7,184,448,Mar
SKU0352,WH6,337,91,Feb
SKU0497,WH5,119,295,May
SKU0253,WH5,354,326,Jan
SKU0169,WH8,234,76,Jan
SKU0219,WH3,327,129,Jun
SKU0080,WH1,468,112,Mar
SKU0413,WH8,180,228,May
SKU0423,WH8,417,209,Apr
SKU0298,WH2,199,61,Jan
SKU0225,WH8,129,281,Jan
SKU0086,WH4,344,457,Mar
SKU0081,WH8,197,122,Jun
SKU0122,WH7,190,220,May
SKU0280,WH7,88,142,Mar
SKU0424,WH4,100,347,Apr
SKU0496,WH3,241,124,Jan
SKU0009,WH1,350,409,Feb
SKU0479,WH2,453,332,Feb
SKU0118,WH3,291,111,Feb
SKU0298,WH5,56,420,Mar
SKU0383,WH7,374,251,Apr
SKU0471,WH2,282,63,Feb
SKU0332,WH6,234,361,Jan
SKU0056,WH2,354,51,May
SKU0026,WH6,430,374,Mar
SKU0479,WH1,161,67,Apr
SKU0138,WH8,222,410,Apr
SKU0158,WH2,221,409,Feb
SKU0044,WH5,443,370,Feb
SKU0126,WH3,259,437,Jan
SKU0294,WH4,165,480,Apr
