Order_ID,SKU_ID,Warehouse_ID,Customer_Region,Demand_Qty,Delivered_Qty,Order_Date,Order_Status
O000370,SKU0047,WH3,South,149,149,7/29/2023 12:00,PARTIAL
O000371,SKU0288,WH5,East,57,57,7/29/2023 13:00,DELAYED
O000372,SKU0266,WH1,North,189,49,7/29/2023 14:00,DELIVERED
O000373,SKU0016,WH8,East,38,34,7/29/2023 15:00,DELIVERED
O000374,SKU0199,WH6,South,201,154,7/29/2023 16:00,DELAYED
O000375,SKU0401,WH7,North,229,130,7/29/2023 17:00,DELIVERED
O000376,SKU0407,WH7,West,131,56,7/29/2023 18:00,DELAYED
O000377,SKU0282,WH4,South,171,100,7/29/2023 19:00,DELIVERED
O000378,SKU0469,WH6,North,35,35,7/29/2023 20:00,PARTIAL
O000379,SKU0086,WH1,East,201,36,7/29/2023 21:00,DELIVERED
O000380,SKU0250,WH2,West,168,168,7/29/2023 22:00,PARTIAL
O000381,SKU0391,WH7,East,246,206,7/29/2023 23:00,PARTIAL
O000382,SKU0270,WH6,North,224,224,7/30/2023 0:00,DELAYED
O000383,SKU0335,WH5,North,58,58,7/30/2023 1:00,DELIVERED
O000384,SKU0117,WH5,South,290,75,7/30/2023 2:00,PARTIAL
O000385,SKU0007,WH8,West,25,25,7/30/2023 3:00,DELAYED
O000386,SKU0137,WH3,West,32,32,7/30/2023 4:00,DELIVERED
O000387,SKU0371,WH6,North,110,99,7/30/2023 5:00,PARTIAL
O000388,SKU0176,WH2,South,101,101,7/30/2023 6:00,DELIVERED
O000389,SKU0328,WH4,North,150,75,7/30/2023 7:00,DELIVERED
O000390,SKU0498,WH8,North,193,137,7/30/2023 8:00,DELAYED
O000391,SKU0315,WH8,West,109,109,7/30/2023 9:00,DELAYED
O000392,SKU0215,WH3,East,277,212,7/30/2023 10:00,DELAYED
O000393,SKU0477,WH2,East,233,43,7/30/2023 11:00,DELIVERED
O000394,SKU0082,WH8,West,21,21,7/30/2023 12:00,PARTIAL
O000395,SKU0223,WH3,South,252,252,7/30/2023 13:00,DELIVERED
O000396,SKU0478,WH6,West,14,14,7/30/2023 14:00,DELIVERED
O000397,SKU0372,WH1,South,215,128,7/30/2023 15:00,DELAYED
O000398,SKU0423,WH8,West,24,24,7/30/2023 16:00,DELIVERED
O000399,SKU0483,WH7,South,20,20,7/30/2023 17:00,PARTIAL
O000400,SKU0402,WH6,North,202,202,7/30/2023 18:00,DELAYED
O000401,SKU0443,WH2,North,52,52,7/30/2023 19:00,DELIVERED
O000402,SKU0490,WH4,South,186,186,7/30/2023 20:00,PARTIAL
O000403,SKU0103,WH4,West,207,207,7/30/2023 21:00,DELIVERED
O000404,SKU0273,WH2,North,95,95,7/30/2023 22:00,DELAYED
O000405,SKU0014,WH3,West,266,12,7/30/2023 23:00,DELIVERED
O000406,SKU0159,WH5,East,15,15,7/31/2023 0:00,PARTIAL
O000407,SKU0152,WH2,North,175,170,7/31/2023 1:00,DELIVERED
O000408,SKU0483,WH7,West,219,12,7/31/2023 2:00,PARTIAL
O000409,SKU0108,WH8,West,10,10,7/31/2023 3:00,DELIVERED
O000410,SKU0188,WH6,East,19,19,7/31/2023 4:00,PARTIAL
O000411,SKU0301,WH4,West,68,68,7/31/2023 5:00,DELIVERED
O000412,SKU0098,WH1,South,278,7,7/31/2023 6:00,DELIVERED
O000413,SKU0131,WH4,North,294,236,7/31/2023 7:00,DELIVERED
O000414,SKU0293,WH5,South,15,15,7/31/2023 8:00,PARTIAL
O000415,SKU0171,WH8,East,114,114,7/31/2023 9:00,DELIVERED
O000416,SKU0424,WH4,South,158,158,7/31/2023 10:00,DELIVERED
O000417,SKU0474,WH5,West,104,104,7/31/2023 11:00,DELAYED
O000418,SKU0183,WH8,East,280,155,7/31/2023 12:00,DELIVERED
O000419,SKU0471,WH7,East,86,86,7/31/2023 13:00,DELIVERED
O000420,SKU0364,WH8,South,94,94,7/31/2023 14:00,PARTIAL
O000421,SKU0039,WH2,East,174,41,7/31/2023 15:00,DELAYED
O000422,SKU0015,WH4,South,242,242,7/31/2023 16:00,DELAYED
O000423,SKU0376,WH3,South,262,108,7/31/2023 17:00,DELAYED
O000424,SKU0497,WH6,South,294,226,7/31/2023 18:00,DELAYED
O000425,SKU0004,WH3,East,282,174,7/31/2023 19:00,PARTIAL
O000426,SKU0349,WH6,East,147,105,7/31/2023 20:00,DELIVERED
O000427,SKU0470,WH4,North,2,2,7/31/2023 21:00,DELIVERED
O000428,SKU0409,WH7,South,68,68,7/31/2023 22:00,PARTIAL
O000429,SKU0397,WH4,South,69,69,7/31/2023 23:00,PARTIAL
O000430,SKU0210,WH6,South,47,47,8/1/2023 0:00,PARTIAL
O000431,SKU0161,WH7,South,64,64,8/1/2023 1:00,DELIVERED
O000432,SKU0016,WH1,South,80,80,8/1/2023 2:00,DELIVERED
O000433,SKU0493,WH7,South,254,16,8/1/2023 3:00,PARTIAL
O000434,SKU0426,WH4,South,237,32,8/1/2023 4:00,DELAYED
O000435,SKU0108,WH1,North,139,95,8/1/2023 5:00,PARTIAL
O000436,SKU0382,WH1,North,264,106,8/1/2023 6:00,PARTIAL
O000437,SKU0450,WH6,West,154,154,8/1/2023 7:00,DELAYED
O000438,SKU0311,WH1,South,132,132,8/1/2023 8:00,DELAYED
O000439,SKU0227,WH1,South,226,37,8/1/2023 9:00,DELAYED
O000440,SKU0170,WH2,North,92,22,8/1/2023 10:00,DELAYED
O000441,SKU0034,WH7,North,118,118,8/1/2023 11:00,PARTIAL
O000442,SKU0414,WH8,South,126,86,8/1/2023 12:00,PARTIAL
O000443,SKU0251,WH3,South,227,42,8/1/2023 13:00,DELIVERED
O000444,SKU0247,WH1,North,179,141,8/1/2023 14:00,DELIVERED
O000445,SKU0269,WH8,North,85,85,8/1/2023 15:00,PARTIAL
O000446,SKU0141,WH3,West,164,160,8/1/2023 16:00,DELIVERED
O000447,SKU0274,WH8,West,230,230,8/1/2023 17:00,DELIVERED
O000448,SKU0416,WH1,South,206,171,8/1/2023 18:00,DELIVERED
O000449,SKU0096,WH3,North,104,104,8/1/2023 19:00,DELAYED
O000450,SKU0227,WH4,West,114,114,8/1/2023 20:00,DELAYED
O000451,SKU0379,WH4,South,188,156,8/1/2023 21:00,DELAYED
O000452,SKU0039,WH3,West,271,232,8/1/2023 22:00,PARTIAL
O000453,SKU0302,WH7,West,51,51,8/1/2023 23:00,DELAYED
O000454,SKU0500,WH1,West,222,170,8/2/2023 0:00,DELIVERED
O000455,SKU0029,WH2,East,111,111,8/2/2023 1:00,PARTIAL
O000456,SKU0446,WH8,South,55,55,8/2/2023 2:00,PARTIAL
O000457,SKU0497,WH7,West,12,12,8/2/2023 3:00,DELIVERED
O000458,SKU0477,WH3,South,190,114,8/2/2023 4:00,DELIVERED
O000459,SKU0318,WH7,South,155,155,8/2/2023 5:00,DELAYED
O000460,SKU0245,WH8,North,265,91,8/2/2023 6:00,DELIVERED
O000461,SKU0236,WH5,South,104,104,8/2/2023 7:00,DELAYED
O000462,SKU0185,WH2,West,163,163,8/2/2023 8:00,PARTIAL
O000463,SKU0272,WH8,South,141,72,8/2/2023 9:00,DELAYED
O000464,SKU0440,WH5,North,237,107,8/2/2023 10:00,PARTIAL
O000465,SKU0236,WH8,East,44,44,8/2/2023 11:00,PARTIAL
O000466,SKU0239,WH8,East,239,2,8/2/2023 12:00,DELAYED
O000467,SKU0377,WH3,North,97,66,8/2/2023 13:00,PARTIAL
O000468,SKU0266,WH1,West,98,98,8/2/2023 14:00,DELIVERED
O000469,SKU0414,WH7,West,53,53,8/2/2023 15:00,PARTIAL
O000470,SKU0409,WH7,West,109,109,8/2/2023 16:00,DELAYED
O000471,SKU0359,WH5,South,257,181,8/2/2023 17:00,PARTIAL
O000472,SKU0340,WH7,East,11,11,8/2/2023 18:00,DELAYED
O000473,SKU0389,WH3,West,178,178,8/2/2023 19:00,DELAYED
O000474,SKU0065,WH2,East,294,2,8/2/2023 20:00,DELAYED
O000475,SKU0478,WH1,North,25,25,8/2/2023 21:00,PARTIAL
O000476,SKU0177,WH5,East,126,126,8/2/2023 22:00,DELIVERED
O000477,SKU0003,WH7,West,266,28,8/2/2023 23:00,PARTIAL
O000478,SKU0429,WH3,East,133,133,8/3/2023 0:00,DELAYED
O000479,SKU0142,WH1,North,278,248,8/3/2023 1:00,DELAYED
O000480,SKU0376,WH1,East,42,42,8/3/2023 2:00,PARTIAL
O000481,SKU0158,WH4,South,101,101,8/3/2023 3:00,DELAYED
O000482,SKU0498,WH1,North,284,206,8/3/2023 4:00,DELAYED
O000483,SKU0324,WH8,South,277,273,8/3/2023 5:00,DELAYED
O000484,SKU0146,WH3,South,139,139,8/3/2023 6:00,PARTIAL
O000485,SKU0446,WH2,West,221,48,8/3/2023 7:00,PARTIAL
O000486,SKU0293,WH6,West,69,46,8/3/2023 8:00,DELIVERED
O000487,SKU0153,WH4,North,293,177,8/3/2023 9:00,DELIVERED
O000488,SKU0432,WH3,West,177,177,8/3/2023 10:00,PARTIAL
O000489,SKU0193,WH3,East,197,197,8/3/2023 11:00,DELAYED
O000490,SKU0437,WH3,North,33,33,8/3/2023 12:00,DELAYED
O000491,SKU0494,WH5,West,228,228,8/3/2023 13:00,DELAYED
O000492,SKU0463,WH7,West,136,22,8/3/2023 14:00,PARTIAL
O000493,SKU0073,WH5,East,134,22,8/3/2023 15:00,PARTIAL
O000494,SKU0399,WH8,South,143,143,8/3/2023 16:00,PARTIAL
O000495,SKU0305,WH2,East,245,199,8/3/2023 17:00,DELAYED
O000496,SKU0377,WH8,South,137,137,8/3/2023 18:00,DELAYED
O000497,SKU0344,WH3,West,61,61,8/3/2023 19:00,DELAYED
O000498,SKU0452,WH7,South,56,56,8/3/2023 20:00,PARTIAL
O000499,SKU0140,WH8,South,133,133,8/3/2023 21:00,DELAYED
O000500,SKU0187,WH5,West,208,208,8/3/2023 22:00,PARTIAL
O000501,SKU0293,WH5,North,126,126,8/3/2023 23:00,PARTIAL
O000502,SKU0061,WH5,East,123,123,8/4/2023 0:00,DELAYED
O000503,SKU0485,WH2,West,231,27,8/4/2023 1:00,DELIVERED
O000504,SKU0427,WH2,East,35,35,8/4/2023 2:00,PARTIAL
O000505,SKU0380,WH3,East,266,202,8/4/2023 3:00,PARTIAL
O000506,SKU0198,WH4,South,91,89,8/4/2023 4:00,DELAYED
O000507,SKU0295,WH8,West,21,21,8/4/2023 5:00,DELIVERED
O000508,SKU0440,WH3,North,140,140,8/4/2023 6:00,DELIVERED
O000509,SKU0319,WH5,East,265,180,8/4/2023 7:00,DELAYED
O000510,SKU0302,WH6,East,120,23,8/4/2023 8:00,DELIVERED
O000511,SKU0344,WH8,North,221,202,8/4/2023 9:00,DELAYED
O000512,SKU0011,WH7,East,23,23,8/4/2023 10:00,DELAYED
O000513,SKU0062,WH5,West,39,39,8/4/2023 11:00,DELIVERED
O000514,SKU0333,WH1,North,235,188,8/4/2023 12:00,PARTIAL
O000515,SKU0226,WH6,West,241,241,8/4/2023 13:00,DELIVERED
O000516,SKU0153,WH6,North,128,128,8/4/2023 14:00,PARTIAL
O000517,SKU0199,WH7,East,22,22,8/4/2023 15:00,PARTIAL
O000518,SKU0052,WH3,North,55,37,8/4/2023 16:00,PARTIAL
O000519,SKU0260,WH5,West,47,18,8/4/2023 17:00,DELIVERED
O000520,SKU0059,WH5,North,234,234,8/4/2023 18:00,PARTIAL
O000521,SKU0072,WH4,East,27,27,8/4/2023 19:00,DELAYED
O000522,SKU0148,WH1,South,48,48,8/4/2023 20:00,DELAYED
O000523,SKU0349,WH3,East,167,140,8/4/2023 21:00,PARTIAL
O000524,SKU0063,WH2,East,271,214,8/4/2023 22:00,DELIVERED
O000525,SKU0310,WH3,South,81,6,8/4/2023 23:00,PARTIAL
O000526,SKU0373,WH8,North,118,118,8/5/2023 0:00,DELAYED
O000527,SKU0243,WH8,East,45,45,8/5/2023 1:00,DELAYED
O000528,SKU0493,WH6,South,275,77,8/5/2023 2:00,PARTIAL
O000529,SKU0366,WH3,West,181,181,8/5/2023 3:00,DELIVERED
O000530,SKU0330,WH4,South,232,92,8/5/2023 4:00,DELAYED
O000531,SKU0107,WH3,East,86,86,8/5/2023 5:00,DELIVERED
O000532,SKU0226,WH4,West,105,18,8/5/2023 6:00,DELAYED
O000533,SKU0313,WH6,East,243,35,8/5/2023 7:00,DELAYED
O000534,SKU0218,WH4,South,177,102,8/5/2023 8:00,PARTIAL
O000535,SKU0425,WH7,West,234,234,8/5/2023 9:00,DELAYED
O000536,SKU0241,WH7,East,78,78,8/5/2023 10:00,PARTIAL
O000537,SKU0259,WH8,South,126,126,8/5/2023 11:00,DELAYED
O000538,SKU0376,WH5,West,189,35,8/5/2023 12:00,DELAYED
O000539,SKU0262,WH2,East,60,8,8/5/2023 13:00,DELIVERED
O000540,SKU0005,WH6,South,220,220,8/5/2023 14:00,PARTIAL
O000541,SKU0261,WH8,East,76,76,8/5/2023 15:00,DELIVERED
O000542,SKU0054,WH4,East,91,91,8/5/2023 16:00,PARTIAL
O000543,SKU0047,WH1,East,116,19,8/5/2023 17:00,DELIVERED
O000544,SKU0215,WH6,North,280,85,8/5/2023 18:00,DELAYED
O000545,SKU0177,WH1,East,167,22,8/5/2023 19:00,PARTIAL
O000546,SKU0009,WH2,West,126,126,8/5/2023 20:00,PARTIAL
O000547,SKU0099,WH4,South,233,233,8/5/2023 21:00,PARTIAL
O000548,SKU0020,WH6,South,114,114,8/5/2023 22:00,DELAYED
O000549,SKU0378,WH6,North,100,52,8/5/2023 23:00,DELAYED
O000550,SKU0241,WH2,North,151,29,8/6/2023 0:00,PARTIAL
O000551,SKU0061,WH5,North,72,29,8/6/2023 1:00,DELIVERED
O000552,SKU0379,WH1,East,167,133,8/6/2023 2:00,DELIVERED
O000553,SKU0490,WH6,East,72,72,8/6/2023 3:00,DELAYED
O000554,SKU0419,WH3,West,11,11,8/6/2023 4:00,DELAYED
O000555,SKU0178,WH1,South,298,177,8/6/2023 5:00,DELIVERED
O000556,SKU0338,WH8,South,229,119,8/6/2023 6:00,DELIVERED
O000557,SKU0062,WH4,East,126,126,8/6/2023 7:00,DELAYED
O000558,SKU0145,WH2,South,153,82,8/6/2023 8:00,DELIVERED
O000559,SKU0216,WH8,East,162,68,8/6/2023 9:00,DELIVERED
O000560,SKU0003,WH1,North,278,40,8/6/2023 10:00,DELIVERED
O000561,SKU0160,WH3,East,179,91,8/6/2023 11:00,DELAYED
O000562,SKU0227,WH7,West,144,144,8/6/2023 12:00,DELIVERED
O000563,SKU0486,WH3,East,139,139,8/6/2023 13:00,PARTIAL
O000564,SKU0269,WH8,East,206,76,8/6/2023 14:00,DELAYED
O000565,SKU0120,WH2,South,96,96,8/6/2023 15:00,PARTIAL
O000566,SKU0381,WH8,East,214,141,8/6/2023 16:00,PARTIAL
O000567,SKU0495,WH2,West,69,69,8/6/2023 17:00,DELIVERED
O000568,SKU0089,WH7,East,19,19,8/6/2023 18:00,PARTIAL
O000569,SKU0329,WH1,East,101,101,8/6/2023 19:00,DELAYED
O000570,SKU0068,WH4,North,81,81,8/6/2023 20:00,DELAYED
O000571,SKU0398,WH5,East,183,139,8/6/2023 21:00,DELAYED
O000572,SKU0357,WH3,East,18,18,8/6/2023 22:00,DELAYED
O000573,SKU0098,WH2,East,155,42,8/6/2023 23:00,DELIVERED
O000574,SKU0267,WH5,West,129,129,8/7/2023 0:00,DELAYED
O000575,SKU0105,WH8,South,161,86,8/7/2023 1:00,PARTIAL
O000576,SKU0440,WH5,North,119,119,8/7/2023 2:00,DELIVERED
O000577,SKU0323,WH5,North,173,173,8/7/2023 3:00,DELAYED
O000578,SKU0123,WH4,East,153,62,8/7/2023 4:00,PARTIAL
O000579,SKU0476,WH2,East,20,20,8/7/2023 5:00,PARTIAL
O000580,SKU0029,WH8,South,34,34,8/7/2023 6:00,DELAYED
O000581,SKU0137,WH3,East,60,60,8/7/2023 7:00,DELAYED
O000582,SKU0195,WH2,West,158,158,8/7/2023 8:00,PARTIAL
O000583,SKU0409,WH1,South,206,206,8/7/2023 9:00,PARTIAL
O000584,SKU0226,WH8,East,93,93,8/7/2023 10:00,DELAYED
O000585,SKU0332,WH3,South,218,54,8/7/2023 11:00,PARTIAL
O000586,SKU0170,WH8,North,89,89,8/7/2023 12:00,DELAYED
O000587,SKU0009,WH2,East,173,173,8/7/2023 13:00,DELIVERED
O000588,SKU0463,WH3,South,40,40,8/7/2023 14:00,DELIVERED
O000589,SKU0040,WH1,South,203,63,8/7/2023 15:00,DELAYED
O000590,SKU0025,WH6,East,221,42,8/7/2023 16:00,DELAYED
O000591,SKU0261,WH3,South,47,47,8/7/2023 17:00,DELAYED
O000592,SKU0395,WH6,East,243,110,8/7/2023 18:00,PARTIAL
O000593,SKU0443,WH5,East,88,88,8/7/2023 19:00,PARTIAL
O000594,SKU0226,WH7,West,157,157,8/7/2023 20:00,DELIVERED
O000595,SKU0472,WH8,West,162,148,8/7/2023 21:00,DELAYED
O000596,SKU0124,WH4,South,20,20,8/7/2023 22:00,DELAYED
O000597,SKU0463,WH1,South,148,148,8/7/2023 23:00,DELAYED
O000598,SKU0038,WH3,South,201,107,8/8/2023 0:00,PARTIAL
O000599,SKU0328,WH1,North,151,5,8/8/2023 1:00,DELAYED
O000600,SKU0251,WH5,East,100,100,8/8/2023 2:00,PARTIAL
O000601,SKU0389,WH6,East,247,137,8/8/2023 3:00,DELIVERED
O000602,SKU0176,WH4,North,113,113,8/8/2023 4:00,DELAYED
O000603,SKU0090,WH1,North,219,166,8/8/2023 5:00,DELAYED
O000604,SKU0402,WH6,South,25,25,8/8/2023 6:00,PARTIAL
O000605,SKU0454,WH5,East,289,128,8/8/2023 7:00,DELAYED
O000606,SKU0037,WH5,West,103,65,8/8/2023 8:00,PARTIAL
O000607,SKU0316,WH5,West,79,79,8/8/2023 9:00,DELAYED
O000608,SKU0176,WH8,North,16,16,8/8/2023 10:00,DELIVERED
O000609,SKU0461,WH7,North,59,59,8/8/2023 11:00,DELAYED
O000610,SKU0284,WH8,East,194,82,8/8/2023 12:00,PARTIAL
O000611,SKU0453,WH6,East,125,125,8/8/2023 13:00,DELAYED
O000612,SKU0461,WH3,West,32,32,8/8/2023 14:00,PARTIAL
O000613,SKU0081,WH2,East,178,152,8/8/2023 15:00,DELAYED
O000614,SKU0114,WH1,South,219,189,8/8/2023 16:00,PARTIAL
O000615,SKU0040,WH7,North,100,100,8/8/2023 17:00,DELAYED
O000616,SKU0301,WH2,West,103,28,8/8/2023 18:00,DELIVERED
O000617,SKU0224,WH5,West,118,60,8/8/2023 19:00,DELAYED
O000618,SKU0318,WH2,South,243,94,8/8/2023 20:00,PARTIAL
O000619,SKU0349,WH6,East,119,114,8/8/2023 21:00,DELIVERED
O000620,SKU0115,WH8,East,7,7,8/8/2023 22:00,DELIVERED
O000621,SKU0186,WH5,North,10,10,8/8/2023 23:00,PARTIAL
O000622,SKU0323,WH8,South,281,257,8/9/2023 0:00,PARTIAL
O000623,SKU0056,WH7,West,42,13,8/9/2023 1:00,DELAYED
O000624,SKU0040,WH5,South,47,47,8/9/2023 2:00,DELIVERED
O000625,SKU0354,WH4,West,96,96,8/9/2023 3:00,PARTIAL
O000626,SKU0040,WH4,South,246,42,8/9/2023 4:00,DELAYED
O000627,SKU0347,WH7,East,224,185,8/9/2023 5:00,DELAYED
O000628,SKU0461,WH6,West,114,35,8/9/2023 6:00,PARTIAL
O000629,SKU0237,WH6,North,32,32,8/9/2023 7:00,DELIVERED
O000630,SKU0289,WH2,South,153,75,8/9/2023 8:00,PARTIAL
O000631,SKU0262,WH7,East,217,217,8/9/2023 9:00,DELAYED
O000632,SKU0216,WH8,West,246,127,8/9/2023 10:00,PARTIAL
O000633,SKU0147,WH1,East,272,20,8/9/2023 11:00,DELAYED
O000634,SKU0336,WH7,South,261,216,8/9/2023 12:00,PARTIAL
O000635,SKU0168,WH2,North,7,7,8/9/2023 13:00,PARTIAL
O000636,SKU0092,WH6,North,205,205,8/9/2023 14:00,DELIVERED
O000637,SKU0353,WH1,South,264,151,8/9/2023 15:00,DELIVERED
O000638,SKU0059,WH7,West,289,166,8/9/2023 16:00,DELAYED
O000639,SKU0059,WH2,East,202,108,8/9/2023 17:00,DELIVERED
O000640,SKU0304,WH3,East,116,116,8/9/2023 18:00,PARTIAL
O000641,SKU0169,WH8,West,212,158,8/9/2023 19:00,DELIVERED
O000642,SKU0269,WH3,South,160,160,8/9/2023 20:00,PARTIAL
O000643,SKU0363,WH8,East,129,122,8/9/2023 21:00,PARTIAL
O000644,SKU0045,WH1,East,148,148,8/9/2023 22:00,DELAYED
O000645,SKU0345,WH4,South,78,78,8/9/2023 23:00,DELIVERED
O000646,SKU0181,WH8,East,262,82,8/10/2023 0:00,DELAYED
O000647,SKU0170,WH1,West,52,52,8/10/2023 1:00,PARTIAL
O000648,SKU0356,WH2,West,258,6,8/10/2023 2:00,PARTIAL
O000649,SKU0191,WH5,South,221,221,8/10/2023 3:00,DELAYED
O000650,SKU0155,WH3,South,39,39,8/10/2023 4:00,DELAYED
O000651,SKU0422,WH5,West,248,87,8/10/2023 5:00,DELAYED
O000652,SKU0188,WH3,South,288,157,8/10/2023 6:00,PARTIAL
O000653,SKU0007,WH2,West,254,97,8/10/2023 7:00,DELIVERED
O000654,SKU0133,WH3,West,116,116,8/10/2023 8:00,PARTIAL
O000655,SKU0235,WH1,West,197,197,8/10/2023 9:00,PARTIAL
O000656,SKU0045,WH5,East,214,108,8/10/2023 10:00,PARTIAL
O000657,SKU0314,WH6,South,92,92,8/10/2023 11:00,PARTIAL
O000658,SKU0249,WH5,East,32,32,8/10/2023 12:00,DELIVERED
O000659,SKU0499,WH2,South,93,93,8/10/2023 13:00,PARTIAL
O000660,SKU0031,WH6,North,232,58,8/10/2023 14:00,DELAYED
O000661,SKU0023,WH5,East,131,131,8/10/2023 15:00,DELIVERED
O000662,SKU0426,WH8,East,223,57,8/10/2023 16:00,DELAYED
O000663,SKU0394,WH7,East,13,13,8/10/2023 17:00,DELAYED
O000664,SKU0160,WH8,North,21,21,8/10/2023 18:00,PARTIAL
O000665,SKU0363,WH2,South,14,14,8/10/2023 19:00,DELIVERED
O000666,SKU0437,WH7,North,107,34,8/10/2023 20:00,PARTIAL
O000667,SKU0158,WH4,South,128,128,8/10/2023 21:00,DELIVERED
O000668,SKU0039,WH1,South,32,32,8/10/2023 22:00,DELIVERED
O000669,SKU0415,WH8,South,169,142,8/10/2023 23:00,DELAYED
O000670,SKU0082,WH3,South,288,267,8/11/2023 0:00,DELIVERED
O000671,SKU0356,WH7,South,81,81,8/11/2023 1:00,DELAYED
O000672,SKU0258,WH3,North,182,182,8/11/2023 2:00,PARTIAL
O000673,SKU0206,WH3,East,190,190,8/11/2023 3:00,DELAYED
O000674,SKU0077,WH4,North,255,255,8/11/2023 4:00,DELAYED
O000675,SKU0477,WH1,East,299,298,8/11/2023 5:00,DELIVERED
O000676,SKU0012,WH5,East,166,144,8/11/2023 6:00,DELIVERED
O000677,SKU0295,WH7,West,256,251,8/11/2023 7:00,DELAYED
O000678,SKU0450,WH5,East,198,167,8/11/2023 8:00,PARTIAL
O000679,SKU0224,WH8,North,213,101,8/11/2023 9:00,DELAYED
O000680,SKU0013,WH1,West,45,42,8/11/2023 10:00,PARTIAL
O000681,SKU0046,WH6,South,13,13,8/11/2023 11:00,PARTIAL
O000682,SKU0155,WH1,South,52,52,8/11/2023 12:00,DELIVERED
O000683,SKU0113,WH3,East,265,178,8/11/2023 13:00,PARTIAL
O000684,SKU0233,WH5,South,43,43,8/11/2023 14:00,DELAYED
O000685,SKU0017,WH1,South,7,7,8/11/2023 15:00,DELIVERED
O000686,SKU0360,WH5,West,230,230,8/11/2023 16:00,DELIVERED
O000687,SKU0223,WH1,North,44,44,8/11/2023 17:00,DELIVERED
O000688,SKU0354,WH2,South,172,46,8/11/2023 18:00,PARTIAL
O000689,SKU0188,WH8,South,102,102,8/11/2023 19:00,DELAYED
O000690,SKU0448,WH7,North,223,5,8/11/2023 20:00,DELAYED
O000691,SKU0344,WH3,West,68,68,8/11/2023 21:00,DELIVERED
O000692,SKU0365,WH1,West,122,110,8/11/2023 22:00,PARTIAL
O000693,SKU0163,WH4,South,77,77,8/11/2023 23:00,DELAYED
O000694,SKU0496,WH1,East,296,151,8/12/2023 0:00,PARTIAL
O000695,SKU0326,WH2,North,205,7,8/12/2023 1:00,DELIVERED
O000696,SKU0467,WH8,West,171,171,8/12/2023 2:00,DELAYED
O000697,SKU0414,WH4,South,218,159,8/12/2023 3:00,DELAYED
O000698,SKU0455,WH4,West,193,155,8/12/2023 4:00,PARTIAL
O000699,SKU0074,WH8,South,153,72,8/12/2023 5:00,PARTIAL
O000700,SKU0233,WH1,North,41,41,8/12/2023 6:00,DELIVERED
O000701,SKU0224,WH2,East,23,23,8/12/2023 7:00,DELIVERED
O000702,SKU0482,WH4,North,186,150,8/12/2023 8:00,DELAYED
O000703,SKU0319,WH7,West,216,50,8/12/2023 9:00,DELAYED
O000704,SKU0412,WH3,West,43,43,8/12/2023 10:00,DELIVERED
O000705,SKU0060,WH6,West,113,113,8/12/2023 11:00,DELAYED
O000706,SKU0335,WH3,East,231,66,8/12/2023 12:00,DELAYED
O000707,SKU0222,WH5,North,110,110,8/12/2023 13:00,PARTIAL
O000708,SKU0037,WH5,South,138,138,8/12/2023 14:00,DELAYED
O000709,SKU0477,WH2,North,105,105,8/12/2023 15:00,PARTIAL
O000710,SKU0278,WH4,North,140,116,8/12/2023 16:00,DELIVERED
O000711,SKU0196,WH3,East,255,255,8/12/2023 17:00,DELIVERED
O000712,SKU0404,WH3,North,75,75,8/12/2023 18:00,DELIVERED
O000713,SKU0352,WH6,West,233,38,8/12/2023 19:00,PARTIAL
O000714,SKU0484,WH2,East,212,135,8/12/2023 20:00,DELIVERED
O000715,SKU0242,WH7,West,58,58,8/12/2023 21:00,PARTIAL
O000716,SKU0324,WH4,West,38,14,8/12/2023 22:00,DELAYED
O000717,SKU0219,WH2,North,262,204,8/12/2023 23:00,PARTIAL
O000718,SKU0192,WH1,South,212,85,8/13/2023 0:00,DELAYED
O000719,SKU0017,WH3,North,138,138,8/13/2023 1:00,DELIVERED
O000720,SKU0012,WH2,South,282,282,8/13/2023 2:00,DELAYED
O000721,SKU0406,WH2,East,58,58,8/13/2023 3:00,DELAYED
O000722,SKU0401,WH6,East,273,127,8/13/2023 4:00,DELIVERED
O000723,SKU0394,WH7,East,53,53,8/13/2023 5:00,DELAYED
O000724,SKU0374,WH1,West,206,71,8/13/2023 6:00,DELAYED
O000725,SKU0193,WH5,West,5,5,8/13/2023 7:00,PARTIAL
O000726,SKU0022,WH3,East,107,107,8/13/2023 8:00,DELAYED
O000727,SKU0474,WH6,North,243,243,8/13/2023 9:00,DELIVERED
O000728,SKU0120,WH7,West,148,113,8/13/2023 10:00,PARTIAL
O000729,SKU0210,WH7,West,179,63,8/13/2023 11:00,DELAYED
O000730,SKU0306,WH2,North,174,89,8/13/2023 12:00,DELIVERED
O000731,SKU0270,WH3,West,139,77,8/13/2023 13:00,PARTIAL
O000732,SKU0192,WH8,North,175,119,8/13/2023 14:00,PARTIAL
O000733,SKU0175,WH5,South,253,253,8/13/2023 15:00,DELAYED
O000734,SKU0285,WH8,North,250,229,8/13/2023 16:00,PARTIAL
O000735,SKU0204,WH8,South,136,136,8/13/2023 17:00,PARTIAL
O000736,SKU0164,WH8,West,22,22,8/13/2023 18:00,DELIVERED
O000737,SKU0251,WH7,South,38,38,8/13/2023 19:00,DELIVERED
O000738,SKU0227,WH2,North,27,27,8/13/2023 20:00,PARTIAL
O000739,SKU0436,WH7,South,282,18,8/13/2023 21:00,PARTIAL
