Shipment_ID,Warehouse_ID,Carrier,Origin,Destination,Freight_Cost,Delivery_Days,,,
SHP00413,WH6,FedEx,Chennai,Bangalore,10617,6,,,
SHP00414,WH6,FedEx,Pune,Hyderabad,12589,4,,,
SHP00415,WH4,UPS,Mumbai,Delhi,10879,6,,,
SHP00416,WH4,BlueDart,Chennai,Bangalore,14849,2,,,
SHP00417,WH3,BlueDart,Pune,Hyderabad,8943,3,,,
SHP00418,WH6,BlueDart,Chennai,Bangalore,9231,5,,,
SHP00419,WH6,UPS,Chennai,Bangalore,18606,5,,,
SHP00420,WH5,BlueDart,Pune,Hyderabad,6409,3,,,
SHP00421,WH4,DHL,Mumbai,Delhi,6469,4,,,
SHP00422,WH1,BlueDart,Mumbai,Delhi,3290,6,,,
SHP00423,WH5,DHL,Chennai,Bangalore,6459,7,,,
SHP00424,WH5,FedEx,Chennai,Bangalore,6019,8,,,
SHP00425,WH4,UPS,Chennai,Bangalore,4736,2,,,
SHP00426,WH5,BlueDart,Mumbai,Delhi,3534,9,,,
SHP00427,WH5,FedEx,Chennai,Bangalore,1151,9,,,
SHP00428,WH4,BlueDart,Mumbai,Delhi,5636,2,,,
SHP00429,WH5,BlueDart,Mumbai,Delhi,19443,7,,,
SHP00430,WH8,DHL,Mumbai,Delhi,5615,1,,,
SHP00431,WH6,BlueDart,Chennai,Bangalore,10138,6,,,
SHP00432,WH8,DHL,Mumbai,Delhi,7639,3,,,
SHP00433,WH4,UPS,Mumbai,Delhi,2153,6,,,
SHP00434,WH7,UPS,Chennai,Bangalore,5213,3,,,
SHP00435,WH5,FedEx,Mumbai,Delhi,16085,7,,,
SHP00436,WH5,FedEx,Mumbai,Delhi,16535,5,,,
SHP00437,WH1,FedEx,Mumbai,Delhi,12806,1,,,
SHP00438,WH5,DHL,Mumbai,Delhi,19736,1,,,
SHP00439,WH8,DHL,Chennai,Bangalore,12984,7,,,
SHP00440,WH8,UPS,Pune,Hyderabad,3165,9,,,
SHP00441,WH4,DHL,Pune,Hyderabad,10717,3,,,
SHP00442,WH2,DHL,Pune,Hyderabad,19562,3,,,
SHP00443,WH4,BlueDart,Mumbai,Delhi,13056,6,,,
SHP00444,WH2,DHL,Mumbai,Delhi,15460,3,,,
SHP00445,WH3,UPS,Chennai,Bangalore,16639,3,,,
SHP00446,WH5,UPS,Pune,Hyderabad,1551,3,,,
SHP00447,WH1,BlueDart,Chennai,Bangalore,4586,7,,,
SHP00448,WH4,DHL,Chennai,Bangalore,18888,3,,,
SHP00449,WH3,DHL,Pune,Hyderabad,18021,6,,,
SHP00450,WH7,UPS,Mumbai,Delhi,2680,2,,,
SHP00451,WH2,FedEx,Pune,Hyderabad,5264,9,,,
SHP00452,WH4,FedEx,Pune,Hyderabad,17691,8,,,
SHP00453,WH7,BlueDart,Chennai,Bangalore,11883,9,,,
SHP00454,WH7,BlueDart,Mumbai,Delhi,7520,7,,,
SHP00455,WH7,UPS,Pune,Hyderabad,11385,3,,,
SHP00456,WH6,FedEx,Mumbai,Delhi,19383,3,,,
SHP00457,WH2,UPS,Chennai,Bangalore,7696,1,,,
SHP00458,WH7,FedEx,Mumbai,Delhi,17708,5,,,
SHP00459,WH5,UPS,Mumbai,Delhi,8938,7,,,
SHP00460,WH6,DHL,Pune,Hyderabad,14611,1,,,
SHP00461,WH7,DHL,Chennai,Bangalore,7331,4,,,
SHP00462,WH2,BlueDart,Chennai,Bangalore,10772,2,,,
SHP00463,WH4,UPS,Mumbai,Delhi,5103,4,,,
SHP00464,WH7,FedEx,Mumbai,Delhi,1562,9,,,
SHP00465,WH5,BlueDart,Mumbai,Delhi,18335,6,,,
SHP00466,WH2,DHL,Pune,Hyderabad,7978,7,,,
SHP00467,WH4,UPS,Pune,Hyderabad,11711,8,,,
SHP00468,WH4,DHL,Pune,Hyderabad,15743,2,,,
SHP00469,WH5,BlueDart,Pune,Hyderabad,6270,1,,,
SHP00470,WH5,UPS,Pune,Hyderabad,4349,5,,,
SHP00471,WH8,UPS,Chennai,Bangalore,13097,1,,,
SHP00472,WH5,FedEx,Pune,Hyderabad,11764,1,,,
SHP00473,WH6,UPS,Chennai,Bangalore,17664,5,,,
SHP00474,WH3,BlueDart,Mumbai,Delhi,10173,7,,,
SHP00475,WH4,UPS,Chennai,Bangalore,12322,3,,,
SHP00476,WH4,DHL,Pune,Hyderabad,16027,6,,,
SHP00477,WH2,DHL,Mumbai,Delhi,3344,9,,,
SHP00478,WH6,DHL,Pune,Hyderabad,11663,5,,,
SHP00479,WH5,DHL,Pune,Hyderabad,10213,8,,,
SHP00480,WH4,UPS,Mumbai,Delhi,10221,6,,,
SHP00481,WH3,DHL,Pune,Hyderabad,3533,3,,,
SHP00482,WH2,BlueDart,Pune,Hyderabad,3783,6,,,
SHP00483,WH4,BlueDart,Pune,Hyderabad,8512,9,,,
SHP00484,WH6,BlueDart,Chennai,Bangalore,3958,4,,,
SHP00485,WH3,UPS,Chennai,Bangalore,4168,1,,,
SHP00486,WH2,FedEx,Chennai,Bangalore,6163,9,,,
SHP00487,WH6,DHL,Pune,Hyderabad,16985,8,,,
SHP00488,WH6,FedEx,Chennai,Bangalore,11939,5,,,
SHP00489,WH2,FedEx,Pune,Hyderabad,13022,8,,,
SHP00490,WH7,FedEx,Pune,Hyderabad,10952,9,,,
SHP00491,WH4,DHL,Pune,Hyderabad,14355,3,,,
SHP00492,WH4,UPS,Chennai,Bangalore,2486,1,,,
SHP00493,WH8,BlueDart,Pune,Hyderabad,1702,6,,,
SHP00494,WH6,UPS,Pune,Hyderabad,13557,2,,,
SHP00495,WH4,BlueDart,Mumbai,Delhi,15035,8,,,
SHP00496,WH5,BlueDart,Pune,Hyderabad,11972,1,,,
SHP00497,WH8,BlueDart,Pune,Hyderabad,17642,5,,,
SHP00498,WH1,BlueDart,Pune,Hyderabad,3046,4,,,
SHP00499,WH3,UPS,Chennai,Bangalore,2944,9,,,
SHP00500,WH3,BlueDart,Chennai,Bangalore,17415,6,,,
SHP00501,WH8,BlueDart,Pune,Hyderabad,1364,2,,,
SHP00502,WH5,UPS,Pune,Hyderabad,2995,2,,,
SHP00503,WH8,FedEx,Chennai,Bangalore,4271,5,,,
SHP00504,WH6,BlueDart,Mumbai,Delhi,1553,2,,,
SHP00505,WH4,DHL,Chennai,Bangalore,10857,9,,,
SHP00506,WH8,FedEx,Chennai,Bangalore,18925,4,,,
SHP00507,WH2,UPS,Mumbai,Delhi,14428,8,,,
SHP00508,WH5,FedEx,Mumbai,Delhi,12545,3,,,
SHP00509,WH5,DHL,Chennai,Bangalore,15317,5,,,
SHP00510,WH8,BlueDart,Chennai,Bangalore,15940,8,,,
SHP00511,WH3,FedEx,Mumbai,Delhi,1297,3,,,
SHP00512,WH7,UPS,Pune,Hyderabad,19337,8,,,
SHP00513,WH8,UPS,Chennai,Bangalore,10336,8,,,
SHP00514,WH8,DHL,Mumbai,Delhi,4134,6,,,
SHP00515,WH4,BlueDart,Chennai,Bangalore,15170,6,,,
SHP00516,WH6,UPS,Chennai,Bangalore,9163,2,,,
SHP00517,WH2,UPS,Chennai,Bangalore,8678,5,,,
SHP00518,WH8,BlueDart,Pune,Hyderabad,2539,7,,,
SHP00519,WH7,UPS,Pune,Hyderabad,14365,5,,,
SHP00520,WH3,UPS,Pune,Hyderabad,11727,2,,,
SHP00521,WH8,UPS,Pune,Hyderabad,14933,9,,,
SHP00522,WH3,BlueDart,Pune,Hyderabad,11056,9,,,
SHP00523,WH6,FedEx,Chennai,Bangalore,17582,2,,,
SHP00524,WH2,UPS,Pune,Hyderabad,8903,3,,,
SHP00525,WH5,UPS,Mumbai,Delhi,4024,1,,,
SHP00526,WH4,FedEx,Pune,Hyderabad,18473,7,,,
SHP00527,WH8,UPS,Pune,Hyderabad,2473,5,,,
SHP00528,WH1,FedEx,Chennai,Bangalore,1283,8,,,
SHP00529,WH1,BlueDart,Chennai,Bangalore,1482,1,,,
SHP00530,WH4,BlueDart,Pune,Hyderabad,15819,9,,,
SHP00531,WH6,UPS,Pune,Hyderabad,4606,3,,,
SHP00532,WH7,UPS,Mumbai,Delhi,1217,1,,,
SHP00533,WH3,DHL,Chennai,Bangalore,7990,6,,,
SHP00534,WH6,BlueDart,Pune,Hyderabad,18834,9,,,
SHP00535,WH1,UPS,Chennai,Bangalore,19529,1,,,
SHP00536,WH8,BlueDart,Pune,Hyderabad,17268,7,,,
SHP00537,WH8,DHL,Mumbai,Delhi,3246,3,,,
SHP00538,WH1,BlueDart,Mumbai,Delhi,15726,4,,,
SHP00539,WH6,UPS,Chennai,Bangalore,17935,4,,,
SHP00540,WH8,BlueDart,Mumbai,Delhi,16346,1,,,
SHP00541,WH2,BlueDart,Pune,Hyderabad,17217,7,,,
SHP00542,WH6,UPS,Chennai,Bangalore,6029,6,,,
SHP00543,WH6,DHL,Mumbai,Delhi,19210,2,,,
SHP00544,WH2,UPS,Mumbai,Delhi,17172,3,,,
SHP00545,WH8,BlueDart,Pune,Hyderabad,8555,2,,,
SHP00546,WH3,FedEx,Pune,Hyderabad,3895,7,,,
SHP00547,WH5,DHL,Mumbai,Delhi,10393,4,,,
SHP00548,WH8,UPS,Chennai,Bangalore,11215,7,,,
SHP00549,WH4,UPS,Pune,Hyderabad,3647,5,,,
SHP00550,WH8,FedEx,Chennai,Bangalore,5755,5,,,
SHP00551,WH5,BlueDart,Chennai,Bangalore,7407,1,,,
SHP00552,WH6,DHL,Mumbai,Delhi,5725,2,,,
SHP00553,WH7,FedEx,Pune,Hyderabad,11311,1,,,
SHP00554,WH5,UPS,Pune,Hyderabad,10620,4,,,
SHP00555,WH8,DHL,Chennai,Bangalore,1002,1,,,
SHP00556,WH3,UPS,Mumbai,Delhi,15871,2,,,
SHP00557,WH5,DHL,Mumbai,Delhi,5171,7,,,
SHP00558,WH1,FedEx,Pune,Hyderabad,10019,5,,,
SHP00559,WH5,BlueDart,Mumbai,Delhi,18100,3,,,
SHP00560,WH4,UPS,Chennai,Bangalore,6055,9,,,
SHP00561,WH2,DHL,Chennai,Bangalore,13108,2,,,
SHP00562,WH1,DHL,Mumbai,Delhi,3223,1,,,
SHP00563,WH5,BlueDart,Pune,Hyderabad,13335,5,,,
SHP00564,WH2,DHL,Mumbai,Delhi,3803,4,,,
SHP00565,WH4,DHL,Mumbai,Delhi,1741,5,,,
SHP00566,WH5,FedEx,Chennai,Bangalore,17132,9,,,
SHP00567,WH6,DHL,Pune,Hyderabad,9154,2,,,
SHP00568,WH1,FedEx,Pune,Hyderabad,19804,9,,,
SHP00569,WH3,UPS,Chennai,Bangalore,2097,8,,,
SHP00570,WH4,DHL,Chennai,Bangalore,10148,3,,,
SHP00571,WH7,FedEx,Mumbai,Delhi,11230,5,,,
SHP00572,WH1,BlueDart,Chennai,Bangalore,14799,9,,,
SHP00573,WH5,BlueDart,Mumbai,Delhi,13647,5,,,
SHP00574,WH3,BlueDart,Chennai,Bangalore,7966,1,,,
SHP00575,WH1,FedEx,Pune,Hyderabad,10603,8,,,
SHP00576,WH7,BlueDart,Chennai,Bangalore,8753,9,,,
SHP00577,WH8,DHL,Chennai,Bangalore,19880,2,,,
SHP00578,WH2,FedEx,Chennai,Bangalore,19242,7,,,
SHP00579,WH1,UPS,Chennai,Bangalore,5564,3,,,
SHP00580,WH2,UPS,Pune,Hyderabad,11919,2,,,
SHP00581,WH4,UPS,Chennai,Bangalore,12146,2,,,
SHP00582,WH7,FedEx,Pune,Hyderabad,1353,2,,,
SHP00583,WH2,FedEx,Mumbai,Delhi,12876,1,,,
SHP00584,WH3,DHL,Pune,Hyderabad,12461,7,,,
SHP00585,WH1,UPS,Chennai,Bangalore,13051,2,,,
SHP00586,WH4,UPS,Mumbai,Delhi,1275,9,,,
SHP00587,WH4,BlueDart,Chennai,Bangalore,14223,8,,,
SHP00588,WH1,DHL,Pune,Hyderabad,17390,7,,,
SHP00589,WH5,DHL,Pune,Hyderabad,1303,5,,,
SHP00590,WH4,FedEx,Chennai,Bangalore,9220,6,,,
SHP00591,WH8,FedEx,Chennai,Bangalore,1046,6,,,
SHP00592,WH4,BlueDart,Mumbai,Delhi,9193,8,,,
SHP00593,WH5,UPS,Pune,Hyderabad,6763,3,,,
SHP00594,WH8,BlueDart,Mumbai,Delhi,4920,4,,,
SHP00595,WH5,FedEx,Pune,Hyderabad,1182,1,,,
SHP00596,WH5,UPS,Chennai,Bangalore,7210,8,,,
SHP00597,WH2,UPS,Mumbai,Delhi,19216,9,,,
SHP00598,WH4,UPS,Chennai,Bangalore,11393,9,,,
SHP00599,WH3,BlueDart,Chennai,Bangalore,6354,7,,,
SHP00600,WH7,BlueDart,Mumbai,Delhi,10774,3,,,
SHP00601,WH4,FedEx,Chennai,Bangalore,14531,2,,,
SHP00602,WH5,BlueDart,Pune,Hyderabad,4990,8,,,
SHP00603,WH7,FedEx,Pune,Hyderabad,14726,2,,,
SHP00604,WH2,FedEx,Mumbai,Delhi,15151,9,,,
SHP00605,WH5,DHL,Mumbai,Delhi,1680,1,,,
SHP00606,WH5,DHL,Pune,Hyderabad,1740,8,,,
SHP00607,WH4,UPS,Pune,Hyderabad,1391,8,,,
SHP00608,WH8,UPS,Pune,Hyderabad,9830,5,,,
SHP00609,WH1,UPS,Chennai,Bangalore,5812,9,,,
SHP00610,WH1,DHL,Chennai,Bangalore,8830,1,,,
SHP00611,WH3,BlueDart,Mumbai,Delhi,2399,2,,,
SHP00612,WH1,FedEx,Pune,Hyderabad,18586,4,,,
SHP00613,WH7,UPS,Chennai,Bangalore,6720,6,,,
SHP00614,WH5,UPS,Mumbai,Delhi,2704,1,,,
SHP00615,WH6,UPS,Mumbai,Delhi,19586,5,,,
SHP00616,WH4,FedEx,Pune,Hyderabad,6550,5,,,
SHP00617,WH7,FedEx,Chennai,Bangalore,19543,3,,,
SHP00618,WH7,BlueDart,Chennai,Bangalore,4331,6,,,
SHP00619,WH1,BlueDart,Chennai,Bangalore,19595,2,,,
SHP00620,WH2,UPS,Chennai,Bangalore,8317,1,,,
SHP00621,WH3,FedEx,Chennai,Bangalore,7870,1,,,
SHP00622,WH2,UPS,Pune,Hyderabad,14849,8,,,
SHP00623,WH6,UPS,Pune,Hyderabad,9202,9,,,
SHP00624,WH3,FedEx,Chennai,Bangalore,18364,1,,,
SHP00625,WH6,DHL,Mumbai,Delhi,8729,5,,,
SHP00626,WH5,DHL,Pune,Hyderabad,16811,5,,,
SHP00627,WH4,BlueDart,Chennai,Bangalore,8596,2,,,
SHP00628,WH7,UPS,Chennai,Bangalore,10180,4,,,
SHP00629,WH1,FedEx,Chennai,Bangalore,12180,9,,,
SHP00630,WH1,BlueDart,Chennai,Bangalore,11085,5,,,
SHP00631,WH4,UPS,Mumbai,Delhi,19861,9,,,
SHP00632,WH4,FedEx,Pune,Hyderabad,12424,3,,,
SHP00633,WH1,UPS,Pune,Hyderabad,6361,6,,,
SHP00634,WH2,UPS,Mumbai,Delhi,4943,1,,,
SHP00635,WH8,BlueDart,Pune,Hyderabad,10338,9,,,
SHP00636,WH5,UPS,Pune,Hyderabad,4598,2,,,
SHP00637,WH8,UPS,Pune,Hyderabad,14767,1,,,
SHP00638,WH1,DHL,Mumbai,Delhi,7424,7,,,
SHP00639,WH4,DHL,Chennai,Bangalore,15336,2,,,
SHP00640,WH1,DHL,Chennai,Bangalore,5287,6,,,
SHP00641,WH6,UPS,Mumbai,Delhi,3761,6,,,
SHP00642,WH6,FedEx,Pune,Hyderabad,11477,4,,,
SHP00643,WH4,FedEx,Pune,Hyderabad,13471,5,,,
SHP00644,WH2,DHL,Chennai,Bangalore,1845,5,,,
SHP00645,WH6,BlueDart,Mumbai,Delhi,17519,6,,,
SHP00646,WH2,UPS,Chennai,Bangalore,17473,7,,,
SHP00647,WH1,UPS,Chennai,Bangalore,7593,3,,,
SHP00648,WH2,BlueDart,Mumbai,Delhi,15315,4,,,
SHP00649,WH1,FedEx,Mumbai,Delhi,16944,2,,,
SHP00650,WH8,DHL,Chennai,Bangalore,8423,2,,,
SHP00651,WH3,FedEx,Chennai,Bangalore,15632,2,,,
SHP00652,WH5,DHL,Pune,Hyderabad,8141,1,,,
SHP00653,WH6,BlueDart,Mumbai,Delhi,12734,2,,,
SHP00654,WH5,FedEx,Mumbai,Delhi,7004,8,,,
SHP00655,WH3,UPS,Chennai,Bangalore,11829,3,,,
SHP00656,WH8,BlueDart,Pune,Hyderabad,14113,3,,,
SHP00657,WH8,DHL,Mumbai,Delhi,13517,7,,,
SHP00658,WH2,UPS,Pune,Hyderabad,6083,8,,,
SHP00659,WH3,DHL,Mumbai,Delhi,17763,1,,,
SHP00660,WH5,DHL,Mumbai,Delhi,6555,6,,,
SHP00661,WH6,UPS,Mumbai,Delhi,2886,4,,,
SHP00662,WH3,FedEx,Mumbai,Delhi,9859,4,,,
SHP00663,WH6,DHL,Pune,Hyderabad,11733,2,,,
SHP00664,WH1,UPS,Pune,Hyderabad,16170,4,,,
SHP00665,WH6,DHL,Pune,Hyderabad,8204,1,,,
SHP00666,WH3,DHL,Pune,Hyderabad,4166,6,,,
SHP00667,WH4,UPS,Chennai,Bangalore,3111,5,,,
SHP00668,WH6,FedEx,Pune,Hyderabad,1463,4,,,
SHP00669,WH4,DHL,Chennai,Bangalore,18900,8,,,
SHP00670,WH1,DHL,Chennai,Bangalore,7071,1,,,
SHP00671,WH6,BlueDart,Chennai,Bangalore,2158,2,,,
SHP00672,WH3,BlueDart,Pune,Hyderabad,17748,1,,,
SHP00673,WH1,FedEx,Mumbai,Delhi,16034,8,,,
SHP00674,WH6,BlueDart,Chennai,Bangalore,11875,1,,,
SHP00675,WH2,FedEx,Pune,Hyderabad,4699,7,,,
SHP00676,WH8,DHL,Pune,Hyderabad,15282,6,,,
SHP00677,WH1,DHL,Mumbai,Delhi,13332,5,,,
SHP00678,WH6,UPS,Pune,Hyderabad,16289,2,,,
SHP00679,WH3,FedEx,Pune,Hyderabad,14944,1,,,
SHP00680,WH2,BlueDart,Pune,Hyderabad,1291,2,,,
SHP00681,WH7,UPS,Mumbai,Delhi,1923,3,,,
SHP00682,WH8,FedEx,Pune,Hyderabad,9954,5,,,
SHP00683,WH2,FedEx,Pune,Hyderabad,3389,2,,,
SHP00684,WH6,BlueDart,Pune,Hyderabad,2942,7,,,
SHP00685,WH7,BlueDart,Mumbai,Delhi,12620,4,,,
SHP00686,WH2,FedEx,Chennai,Bangalore,19347,2,,,
SHP00687,WH2,FedEx,Chennai,Bangalore,19228,1,,,
SHP00688,WH8,UPS,Pune,Hyderabad,15575,5,,,
SHP00689,WH8,DHL,Pune,Hyderabad,4222,4,,,
SHP00690,WH5,FedEx,Mumbai,Delhi,6168,7,,,
SHP00691,WH8,FedEx,Pune,Hyderabad,17178,2,,,
SHP00692,WH1,BlueDart,Mumbai,Delhi,9603,1,,,
SHP00693,WH7,FedEx,Pune,Hyderabad,11272,9,,,
SHP00694,WH6,DHL,Pune,Hyderabad,5436,2,,,
SHP00695,WH1,FedEx,Pune,Hyderabad,11569,7,,,
SHP00696,WH2,BlueDart,Chennai,Bangalore,17707,9,,,
SHP00697,WH4,DHL,Chennai,Bangalore,10864,8,,,
SHP00698,WH7,FedEx,Pune,Hyderabad,18629,4,,,
SHP00699,WH8,UPS,Chennai,Bangalore,14940,8,,,
SHP00700,WH8,UPS,Mumbai,Delhi,14533,2,,,
SHP00701,WH4,DHL,Chennai,Bangalore,16702,4,,,
SHP00702,WH5,BlueDart,Chennai,Bangalore,12730,6,,,
SHP00703,WH8,DHL,Mumbai,Delhi,15441,6,,,
SHP00704,WH6,UPS,Pune,Hyderabad,9544,2,,,
SHP00705,WH2,FedEx,Mumbai,Delhi,10368,2,,,
SHP00706,WH5,DHL,Mumbai,Delhi,4604,6,,,
SHP00707,WH7,DHL,Mumbai,Delhi,8425,6,,,
SHP00708,WH5,UPS,Chennai,Bangalore,7947,9,,,
SHP00709,WH7,DHL,Pune,Hyderabad,13682,5,,,
SHP00710,WH3,DHL,Chennai,Bangalore,15448,9,,,
SHP00711,WH3,BlueDart,Chennai,Bangalore,13243,9,,,
SHP00712,WH2,DHL,Mumbai,Delhi,7696,4,,,
SHP00713,WH6,BlueDart,Chennai,Bangalore,15086,8,,,
SHP00714,WH7,UPS,Chennai,Bangalore,14876,9,,,
SHP00715,WH3,BlueDart,Pune,Hyderabad,3037,9,,,
SHP00716,WH7,FedEx,Pune,Hyderabad,6962,3,,,
SHP00717,WH3,FedEx,Pune,Hyderabad,1318,1,,,
SHP00718,WH5,DHL,Mumbai,Delhi,15880,6,,,
SHP00719,WH8,DHL,Mumbai,Delhi,18927,6,,,
SHP00720,WH3,FedEx,Pune,Hyderabad,11556,4,,,
SHP00721,WH1,FedEx,Mumbai,Delhi,5895,9,,,
SHP00722,WH8,UPS,Mumbai,Delhi,1478,7,,,
SHP00723,WH3,BlueDart,Mumbai,Delhi,3500,3,,,
SHP00724,WH8,FedEx,Chennai,Bangalore,16245,2,,,
SHP00725,WH6,DHL,Mumbai,Delhi,5119,7,,,
SHP00726,WH5,BlueDart,Pune,Hyderabad,16583,2,,,
SHP00727,WH1,UPS,Pune,Hyderabad,11188,1,,,
SHP00728,WH8,FedEx,Chennai,Bangalore,15600,4,,,
SHP00729,WH1,DHL,Pune,Hyderabad,15576,2,,,
SHP00730,WH3,DHL,Mumbai,Delhi,12087,3,,,
SHP00731,WH5,DHL,Mumbai,Delhi,2258,6,,,
SHP00732,WH3,FedEx,Chennai,Bangalore,13780,6,,,
SHP00733,WH8,UPS,Chennai,Bangalore,8719,9,,,
SHP00734,WH5,UPS,Mumbai,Delhi,12992,7,,,
SHP00735,WH1,DHL,Pune,Hyderabad,19601,4,,,
SHP00736,WH4,UPS,Chennai,Bangalore,1268,4,,,
SHP00737,WH5,FedEx,Pune,Hyderabad,9123,4,,,
SHP00738,WH5,BlueDart,Chennai,Bangalore,2899,7,,,
SHP00739,WH4,FedEx,Mumbai,Delhi,11772,5,,,
SHP00740,WH2,DHL,Chennai,Bangalore,19766,9,,,
SHP00741,WH8,UPS,Mumbai,Delhi,6623,9,,,
SHP00742,WH4,FedEx,Pune,Hyderabad,7008,6,,,
SHP00743,WH1,UPS,Chennai,Bangalore,1978,7,,,
SHP00744,WH8,BlueDart,Chennai,Bangalore,8792,2,,,
SHP00745,WH4,DHL,Pune,Hyderabad,19799,9,,,
SHP00746,WH1,UPS,Pune,Hyderabad,19458,8,,,
SHP00747,WH3,DHL,Chennai,Bangalore,7203,5,,,
SHP00748,WH1,FedEx,Chennai,Bangalore,10583,8,,,
SHP00749,WH6,UPS,Pune,Hyderabad,6177,4,,,
SHP00750,WH8,FedEx,Chennai,Bangalore,10478,7,,,
SHP00751,WH1,UPS,Pune,Hyderabad,10803,7,,,
SHP00752,WH1,UPS,Chennai,Bangalore,16655,5,,,
SHP00753,WH2,BlueDart,Chennai,Bangalore,18301,2,,,
SHP00754,WH8,BlueDart,Chennai,Bangalore,13192,9,,,
SHP00755,WH4,DHL,Chennai,Bangalore,17971,8,,,
SHP00756,WH8,FedEx,Pune,Hyderabad,16678,4,,,
SHP00757,WH1,DHL,Pune,Hyderabad,5955,6,,,
SHP00758,WH7,BlueDart,Pune,Hyderabad,10063,3,,,
SHP00759,WH8,UPS,Chennai,Bangalore,16408,4,,,
SHP00760,WH3,DHL,Pune,Hyderabad,12551,3,,,
SHP00761,WH7,UPS,Chennai,Bangalore,15405,9,,,
SHP00762,WH8,DHL,Pune,Hyderabad,1288,8,,,
SHP00763,WH6,FedEx,Pune,Hyderabad,9274,4,,,
SHP00764,WH3,UPS,Chennai,Bangalore,7641,1,,,
SHP00765,WH1,DHL,Mumbai,Delhi,16073,7,,,
SHP00766,WH6,FedEx,Mumbai,Delhi,13445,4,,,
SHP00767,WH8,DHL,Mumbai,Delhi,9218,4,,,
SHP00768,WH2,BlueDart,Pune,Hyderabad,11521,3,,,
SHP00769,WH1,FedEx,Pune,Hyderabad,1823,7,,,
SHP00770,WH2,BlueDart,Mumbai,Delhi,15934,2,,,
SHP00771,WH8,DHL,Mumbai,Delhi,1698,3,,,
SHP00772,WH6,FedEx,Pune,Hyderabad,2691,7,,,
SHP00773,WH2,UPS,Mumbai,Delhi,8171,1,,,
SHP00774,WH2,DHL,Pune,Hyderabad,13692,3,,,
SHP00775,WH2,DHL,Chennai,Bangalore,3414,2,,,
SHP00776,WH2,FedEx,Mumbai,Delhi,16371,4,,,
SHP00777,WH6,BlueDart,Chennai,Bangalore,8936,6,,,
SHP00778,WH7,DHL,Pune,Hyderabad,17308,4,,,
SHP00779,WH7,BlueDart,Chennai,Bangalore,13171,3,,,
SHP00780,WH6,FedEx,Pune,Hyderabad,2750,2,,,
SHP00781,WH2,BlueDart,Mumbai,Delhi,6096,4,,,
SHP00782,WH3,FedEx,Chennai,Bangalore,8493,2,,,
SHP00783,WH1,DHL,Pune,Hyderabad,4058,6,,,
SHP00784,WH7,BlueDart,Mumbai,Delhi,10446,5,,,
SHP00785,WH6,BlueDart,Mumbai,Delhi,3229,4,,,
SHP00786,WH5,FedEx,Mumbai,Delhi,4611,3,,,
SHP00787,WH8,UPS,Pune,Hyderabad,5815,3,,,
SHP00788,WH5,UPS,Chennai,Bangalore,12380,2,,,
SHP00789,WH2,BlueDart,Chennai,Bangalore,9828,7,,,
SHP00790,WH7,UPS,Mumbai,Delhi,11579,9,,,
SHP00791,WH6,UPS,Pune,Hyderabad,18719,1,,,
SHP00792,WH6,DHL,Mumbai,Delhi,12068,9,,,
SHP00793,WH7,FedEx,Chennai,Bangalore,14079,8,,,
SHP00794,WH3,BlueDart,Pune,Hyderabad,15941,1,,,
SHP00795,WH7,DHL,Mumbai,Delhi,12609,1,,,
SHP00796,WH3,FedEx,Mumbai,Delhi,9473,6,,,
SHP00797,WH2,UPS,Pune,Hyderabad,3965,7,,,
SHP00798,WH3,BlueDart,Chennai,Bangalore,13711,9,,,
SHP00799,WH4,BlueDart,Chennai,Bangalore,7539,6,,,
SHP00800,WH4,FedEx,Pune,Hyderabad,7719,5,,,
SHP00801,WH4,UPS,Pune,Hyderabad,5317,2,,,
SHP00802,WH7,FedEx,Chennai,Bangalore,2169,7,,,
SHP00803,WH6,UPS,Chennai,Bangalore,17679,1,,,
SHP00804,WH7,UPS,Pune,Hyderabad,1290,4,,,
SHP00805,WH6,UPS,Pune,Hyderabad,5755,5,,,
SHP00806,WH6,UPS,Pune,Hyderabad,3492,6,,,
SHP00807,WH8,FedEx,Pune,Hyderabad,5028,1,,,
SHP00808,WH3,FedEx,Pune,Hyderabad,8149,9,,,
SHP00809,WH5,FedEx,Chennai,Bangalore,9311,9,,,
SHP00810,WH4,FedEx,Mumbai,Delhi,8332,4,,,
SHP00811,WH2,FedEx,Chennai,Bangalore,15630,1,,,
SHP00812,WH3,DHL,Chennai,Bangalore,4650,8,,,
SHP00813,WH7,UPS,Pune,Hyderabad,12377,8,,,
SHP00814,WH4,DHL,Pune,Hyderabad,15663,7,,,
SHP00815,WH3,UPS,Mumbai,Delhi,1564,3,,,
SHP00816,WH5,DHL,Pune,Hyderabad,4753,2,,,
SHP00817,WH8,UPS,Mumbai,Delhi,11523,7,,,
SHP00818,WH6,DHL,Chennai,Bangalore,12830,7,,,
SHP00819,WH5,BlueDart,Mumbai,Delhi,2616,5,,,
SHP00820,WH1,DHL,Pune,Hyderabad,9715,9,,,
SHP00821,WH3,FedEx,Mumbai,Delhi,4047,7,,,
SHP00822,WH4,DHL,Chennai,Bangalore,12514,8,,,
SHP00823,WH1,FedEx,Chennai,Bangalore,5005,6,,,
SHP00824,WH8,BlueDart,Chennai,Bangalore,7103,1,,,
SHP00825,WH5,UPS,Chennai,Bangalore,8545,9,,,
